gen,env_1,env_2,env_3,env_4,env_5,env_6,performance
1.0,0.6254601575620473,-0.6238244903250598,-0.0109789936934038,-0.0414636151334345,0.0662967812427505,-0.0120476570750847,36.0
1.0,0.0304837987460195,-0.5225897406949662,-0.0456378081683441,0.0413218602868765,-0.095461453388147,-0.0616817023677751,31.0
1.0,-1.8164075490385287,0.8103489549946972,0.0626148120993375,0.0073137975720241,0.0872182866498082,-0.0441407439554855,43.0
1.0,-1.1658419995866716,0.6870607011532412,0.0034179456061124,-0.0624322839342728,0.0416544397450983,0.075917671618551,40.0
1.0,0.9781598609760404,-0.141962397233583,-0.0478313862994685,-0.1021616307102814,-0.0257018002687767,-0.0297554761345237,31.0
1.0,-0.0449836434535682,-0.4591730058006942,0.0015432304777577,-0.1088785712995231,-0.0821199850332736,0.0984829846665337,39.0
1.0,-1.5060071952491998,0.4125422853953205,0.0428751453812792,-0.0924108317797258,0.0073977662984281,0.0536494344732314,78.0
1.0,0.5019424584880472,0.1708193540945648,-0.0681211470993608,-0.063796325318329,-0.0057360620007291,0.0157544880056977,32.0
1.0,-1.308902744136751,1.2022726703085935,0.0244325562138482,-0.1015834530017376,-0.0098311521784961,0.0669896292244047,65.0
1.0,1.66185367853567,0.567080088921357,0.0483486090228334,0.1029855640781447,0.0626035139078274,-0.0247152640283852,44.0
1.0,0.6254601575620473,-0.6238244903250598,-0.0109789936934038,-0.0414636151334345,0.0662967812427505,-0.0120476570750847,36.0
1.0,0.0304837987460195,-0.5225897406949662,-0.0456378081683441,0.0413218602868765,-0.095461453388147,-0.0616817023677751,38.0
1.0,-1.8164075490385287,0.8103489549946972,0.0626148120993375,0.0073137975720241,0.0872182866498082,-0.0441407439554855,37.0
1.0,-1.1658419995866716,0.6870607011532412,0.0034179456061124,-0.0624322839342728,0.0416544397450983,0.075917671618551,39.0
1.0,0.9781598609760404,-0.141962397233583,-0.0478313862994685,-0.1021616307102814,-0.0257018002687767,-0.0297554761345237,33.0
1.0,-0.0449836434535682,-0.4591730058006942,0.0015432304777577,-0.1088785712995231,-0.0821199850332736,0.0984829846665337,47.0
1.0,-1.5060071952491998,0.4125422853953205,0.0428751453812792,-0.0924108317797258,0.0073977662984281,0.0536494344732314,48.0
1.0,0.5019424584880472,0.1708193540945648,-0.0681211470993608,-0.063796325318329,-0.0057360620007291,0.0157544880056977,33.0
1.0,-1.308902744136751,1.2022726703085935,0.0244325562138482,-0.1015834530017376,-0.0098311521784961,0.0669896292244047,51.0
