gen,env_1,env_2,env_3,env_4,env_5,env_6,performance
16.0,0.5388538916520775,-0.2195201334287412,-0.0550637545467913,0.1025080259031281,-0.0213480294843763,0.04399406425675,50.0
16.0,0.6929910595268011,1.1460402373108085,-0.0660529107657447,0.0123482686303406,-0.0656943147175014,-0.0347049125022664,61.0
16.0,0.2141997407041489,-0.8549628777243197,-0.098447714558877,-0.1057169737792238,-0.0670719146859273,-0.0032143373464643,37.0
16.0,-0.8840300577208399,-1.135905217411928,0.101030485205017,-0.0838228831706196,-0.0411213829933479,0.1109101307584792,35.0
16.0,0.6742635470442474,-0.205702231801115,0.0340359409262239,-0.0167056451698169,0.0439234035377576,-0.1184347362851277,53.0
16.0,-1.281117933165282,-0.269195111989975,-0.0698642986250668,-0.0193037716633379,-0.0331738298753648,0.018580579232268,41.0
16.0,0.2451167809143662,-0.987313330261968,0.0421962060975283,0.1135655416680947,0.0709603372606635,0.0621275976913198,69.0
16.0,1.6631637526005507,0.7110895880567842,-0.0469695944580808,0.1151238456044942,-0.0736176361988112,-0.1105285870044678,36.0
16.0,-0.0626848129816353,-0.4216948473989033,-0.0626347915596142,-0.0278051320737674,0.0528856136997416,-0.1163842381306737,35.0
16.0,-0.8757482133843005,0.7832963188388384,-0.0939403277517855,-0.1289755838517993,0.0421826165320724,0.0611896399991288,28.0
16.0,0.5388538916520775,-0.2195201334287412,-0.0550637545467913,0.1025080259031281,-0.0213480294843763,0.04399406425675,50.0
16.0,0.6929910595268011,1.1460402373108085,-0.0660529107657447,0.0123482686303406,-0.0656943147175014,-0.0347049125022664,55.0
16.0,0.2141997407041489,-0.8549628777243197,-0.098447714558877,-0.1057169737792238,-0.0670719146859273,-0.0032143373464643,36.0
16.0,-0.8840300577208399,-1.135905217411928,0.101030485205017,-0.0838228831706196,-0.0411213829933479,0.1109101307584792,36.0
16.0,0.6742635470442474,-0.205702231801115,0.0340359409262239,-0.0167056451698169,0.0439234035377576,-0.1184347362851277,56.0
16.0,-1.281117933165282,-0.269195111989975,-0.0698642986250668,-0.0193037716633379,-0.0331738298753648,0.018580579232268,42.0
16.0,0.2451167809143662,-0.987313330261968,0.0421962060975283,0.1135655416680947,0.0709603372606635,0.0621275976913198,74.0
16.0,1.6631637526005507,0.7110895880567842,-0.0469695944580808,0.1151238456044942,-0.0736176361988112,-0.1105285870044678,37.0
16.0,-0.0626848129816353,-0.4216948473989033,-0.0626347915596142,-0.0278051320737674,0.0528856136997416,-0.1163842381306737,35.0
16.0,-0.8757482133843005,0.7832963188388384,-0.0939403277517855,-0.1289755838517993,0.0421826165320724,0.0611896399991288,28.0
16.0,0.9666657428741456,-1.1136111068562606,0.02046029824052,0.0617891100660786,-0.010043408483006,-0.0981271604796573,39.0
16.0,-1.134123098306358,-0.9786812239070424,-0.0334247787955775,-0.0103242746602296,0.0858992918530851,-0.0347368723333031,33.0
16.0,-0.5986251999177039,0.212417099950835,-0.011265257002227,-0.0477499814764931,0.0783504983178526,-0.1081261837861463,38.0
16.0,1.7195893756337464,-0.5870812894636765,0.1015943649325519,-0.0447520238544419,0.0398117785922065,-0.0568226788380295,39.0
16.0,0.442656036850065,1.1881771106366068,-0.0273072657678276,0.0094959886263608,-0.0894050727289915,0.0792521506363824,50.0
16.0,-0.2784449951313436,-0.2864074167888612,-0.0223210478325933,0.1269422380724027,-0.0575081366713717,-0.1124370131440833,36.0
16.0,0.0355996862053871,0.4363196583115496,0.0857757350636273,0.0634154740253314,0.0454500669659301,0.0127658808090165,41.0
16.0,-0.4622252131439746,-0.2387739394884556,0.0137832874715328,0.0639293413672819,0.0624225169198214,-0.130574872384116,85.0
16.0,0.8446636339500547,-0.3705074355052784,0.074201013841629,-0.0450054908798858,0.0559710746996477,0.1249356472176835,59.0
16.0,1.2137688633464276,0.2440225803013891,0.0944315835697576,-0.1264758285284191,0.0801150822287052,0.017979647687599,56.0
16.0,0.9666657428741456,-1.1136111068562606,0.02046029824052,0.0617891100660786,-0.010043408483006,-0.0981271604796573,39.0
16.0,-1.134123098306358,-0.9786812239070424,-0.0334247787955775,-0.0103242746602296,0.0858992918530851,-0.0347368723333031,33.0
16.0,-0.5986251999177039,0.212417099950835,-0.011265257002227,-0.0477499814764931,0.0783504983178526,-0.1081261837861463,38.0
16.0,1.7195893756337464,-0.5870812894636765,0.1015943649325519,-0.0447520238544419,0.0398117785922065,-0.0568226788380295,38.0
16.0,0.442656036850065,1.1881771106366068,-0.0273072657678276,0.0094959886263608,-0.0894050727289915,0.0792521506363824,50.0
16.0,-0.2784449951313436,-0.2864074167888612,-0.0223210478325933,0.1269422380724027,-0.0575081366713717,-0.1124370131440833,36.0
16.0,0.0355996862053871,0.4363196583115496,0.0857757350636273,0.0634154740253314,0.0454500669659301,0.0127658808090165,40.0
16.0,-0.4622252131439746,-0.2387739394884556,0.0137832874715328,0.0639293413672819,0.0624225169198214,-0.130574872384116,62.0
16.0,0.8446636339500547,-0.3705074355052784,0.074201013841629,-0.0450054908798858,0.0559710746996477,0.1249356472176835,68.0
16.0,1.2137688633464276,0.2440225803013891,0.0944315835697576,-0.1264758285284191,0.0801150822287052,0.017979647687599,50.0
