gen,env_1,env_2,env_3,env_4,env_5,env_6,performance
11.0,-1.2378088527470823,-0.3727640270674601,-0.0254957567480578,-0.0298617339877262,-0.0035018692188709,0.0752202258667797,44.0
11.0,1.2073088745474814,-0.8673604598455131,-0.078851749742031,-0.0199108174726888,0.0945415312881395,0.0590497534816116,27.0
11.0,1.5654827996268867,0.4333377981651574,-0.0796602414527162,0.0843814136818126,0.0556512360745295,0.0127480213789269,31.0
11.0,-0.3645007721744479,-0.4170990193169564,0.0696618759325891,-0.0179210219428166,-0.0856713134824484,0.030678938821122,30.0
11.0,-0.5733556960634888,1.090437016161159,-0.0657323198576271,-0.1303531787385419,0.0973410585266724,0.1215577942737489,25.0
11.0,1.2301913491040466,0.4277825885941275,0.0212815220008417,-0.0880469948708713,-0.0949571089090406,0.0215028160411641,35.0
11.0,0.912791192304343,-0.7523098991392181,0.057309147504419,0.0372359092787057,0.0345826253769174,-0.0558675853148624,43.0
11.0,-0.802068811275065,0.8640513211861254,0.0380451266955211,-0.0333838927749022,-0.0708490726691111,-0.0330243827805966,34.0
11.0,-0.454855239842087,-0.2787117948685773,0.0302999767643958,-0.0515396283036321,-0.0845867284981534,-0.0866612567105442,33.0
11.0,-0.282823200713843,-0.0323745950683951,-0.0137270945110917,0.1260743210378289,0.0549155161747708,-0.1196654806853756,86.0
11.0,0.6926783180125057,-0.0162891772622242,0.0464247803037613,0.0398432491270527,-0.008405712287575,-0.0934558099254891,36.0
11.0,1.582146027289331,-0.3296341231442057,-0.0056046359127014,0.1143787563584521,-0.0557843176045268,-0.0007085654502585,36.0
11.0,-1.045538352180272,0.7139724941155874,0.0255464370301738,-0.099550004623875,0.015514870067723,0.0381208365224674,61.0
11.0,-0.3645007721744479,-0.4170990193169564,0.0696618759325891,-0.0179210219428166,-0.0856713134824484,0.030678938821122,29.0
11.0,-0.5733556960634888,1.090437016161159,-0.0657323198576271,-0.1303531787385419,0.0973410585266724,0.1215577942737489,27.0
11.0,1.2301913491040466,0.4277825885941275,0.0212815220008417,-0.0880469948708713,-0.0949571089090406,0.0215028160411641,35.0
11.0,0.912791192304343,-0.7523098991392181,0.057309147504419,0.0372359092787057,0.0345826253769174,-0.0558675853148624,46.0
11.0,-0.802068811275065,0.8640513211861254,0.0380451266955211,-0.0333838927749022,-0.0708490726691111,-0.0330243827805966,34.0
11.0,-0.454855239842087,-0.2787117948685773,0.0302999767643958,-0.0515396283036321,-0.0845867284981534,-0.0866612567105442,32.0
11.0,-0.282823200713843,-0.0323745950683951,-0.0137270945110917,0.1260743210378289,0.0549155161747708,-0.1196654806853756,55.0
11.0,0.6926783180125057,-0.0162891772622242,0.0464247803037613,0.0398432491270527,-0.008405712287575,-0.0934558099254891,36.0
11.0,1.582146027289331,-0.3296341231442057,-0.0056046359127014,0.1143787563584521,-0.0557843176045268,-0.0007085654502585,36.0
11.0,-1.045538352180272,0.7139724941155874,0.0255464370301738,-0.099550004623875,0.015514870067723,0.0381208365224674,50.0
11.0,-0.6780611616298556,-0.5461034744256177,-0.0680035281132161,-0.0166057911341711,-0.043554817783758,-0.0334260852145627,48.0
11.0,-0.5568585882000625,0.7680262155225501,0.0463285702472552,0.1304395960865542,-0.0362389730412513,-0.1289724742564782,30.0
11.0,-1.3798396976329386,-0.3490593532891944,0.0163364079660549,-0.0187955934094712,0.0949625249370187,0.0827984755454957,35.0
11.0,-0.4801622154302896,-1.0250335207697938,-0.0585865937700867,0.019076031690754,0.1038656412627547,-0.1061050886787623,31.0
11.0,-1.899544250484556,0.608640202023089,-0.0172302936718985,0.0929040165667832,-0.0941106845703721,0.10714757772661,39.0
11.0,1.2380073106326162,0.9691574190091344,0.0939192512954398,-0.1281401305822357,-0.0291769737547636,-0.0298493542970418,34.0
11.0,0.8744874670542777,0.6614140776637942,-0.0376946481548622,-0.0277688853756189,0.0297039017919451,0.0643717987300902,36.0
11.0,-0.9162115756832062,0.9990080667310396,0.0973468899755924,-0.0914441058802679,-0.057434410011582,-0.1040435731726661,30.0
11.0,1.782810939475894,-0.9666447249962948,-0.0983675647959485,0.0139353526630997,-0.0584621455737948,0.1248512138384133,41.0
11.0,-0.6579201516844333,-0.6528881175722927,0.0471875665431842,-0.0675228142030909,0.0729379359520599,-0.1286809570393115,73.0
11.0,-0.6780611616298556,-0.5461034744256177,-0.0680035281132161,-0.0166057911341711,-0.043554817783758,-0.0334260852145627,48.0
11.0,-0.5568585882000625,0.7680262155225501,0.0463285702472552,0.1304395960865542,-0.0362389730412513,-0.1289724742564782,31.0
11.0,-1.3798396976329386,-0.3490593532891944,0.0163364079660549,-0.0187955934094712,0.0949625249370187,0.0827984755454957,35.0
11.0,-0.4801622154302896,-1.0250335207697938,-0.0585865937700867,0.019076031690754,0.1038656412627547,-0.1061050886787623,31.0
11.0,-1.899544250484556,0.608640202023089,-0.0172302936718985,0.0929040165667832,-0.0941106845703721,0.10714757772661,40.0
11.0,1.2380073106326162,0.9691574190091344,0.0939192512954398,-0.1281401305822357,-0.0291769737547636,-0.0298493542970418,34.0
11.0,0.8744874670542777,0.6614140776637942,-0.0376946481548622,-0.0277688853756189,0.0297039017919451,0.0643717987300902,37.0
11.0,-0.9162115756832062,0.9990080667310396,0.0973468899755924,-0.0914441058802679,-0.057434410011582,-0.1040435731726661,30.0
11.0,1.782810939475894,-0.9666447249962948,-0.0983675647959485,0.0139353526630997,-0.0584621455737948,0.1248512138384133,42.0
11.0,-0.6579201516844333,-0.6528881175722927,0.0471875665431842,-0.0675228142030909,0.0729379359520599,-0.1286809570393115,80.0
11.0,-0.8591145247891544,1.144552581680473,-0.0327743675538897,-0.0511629655568376,-0.0920812100974097,0.0280326587346419,50.0
11.0,1.3766279380470512,0.2639157431828789,-0.0297454472021013,0.0467355473532602,0.0916080833878368,0.1009981105108037,31.0
11.0,-1.4474597119688988,-0.6776084615732543,-0.0120751307836174,0.096517644371137,-0.1001554754289984,0.0519682963948696,35.0
11.0,1.7695272731445728,-0.0747190881567076,0.0994427232505008,0.0191123326132297,-0.0050414133782684,0.1135575910103917,35.0
11.0,0.170268647968769,-1.0706562259350905,-4.869621921330114e-05,0.0579747438653111,0.0209386380220949,0.0076690832270383,75.0
11.0,0.3544356918856501,1.0882033697445876,-0.03543984851446,-0.0381920938305631,0.0564647728650644,-0.0942621727241799,36.0
11.0,0.4194426497854292,-0.2751275221025571,-0.0502441766830161,-0.087522850509189,-0.0500007139222323,-0.0076242030975818,51.0
11.0,0.4135361788049341,-1.014863294174429,-0.0341180038978904,-0.0005609727446958,0.084189689262323,0.1011928207598254,31.0
11.0,0.2627966753616929,0.4429308124794625,-0.0696968193243071,-0.1161165258963927,-0.0928429692196473,0.1184606592878475,45.0
11.0,-0.8078383294679224,0.9099342572875322,-0.051531504349485,0.0241581125890314,-0.0982832040622457,-0.1067281153157577,38.0
11.0,-0.8591145247891544,1.144552581680473,-0.0327743675538897,-0.0511629655568376,-0.0920812100974097,0.0280326587346419,54.0
11.0,1.3766279380470512,0.2639157431828789,-0.0297454472021013,0.0467355473532602,0.0916080833878368,0.1009981105108037,31.0
11.0,-1.4474597119688988,-0.6776084615732543,-0.0120751307836174,0.096517644371137,-0.1001554754289984,0.0519682963948696,36.0
11.0,1.7695272731445728,-0.0747190881567076,0.0994427232505008,0.0191123326132297,-0.0050414133782684,0.1135575910103917,35.0
11.0,0.170268647968769,-1.0706562259350905,-4.869621921330114e-05,0.0579747438653111,0.0209386380220949,0.0076690832270383,54.0
11.0,0.3544356918856501,1.0882033697445876,-0.03543984851446,-0.0381920938305631,0.0564647728650644,-0.0942621727241799,37.0
11.0,0.4194426497854292,-0.2751275221025571,-0.0502441766830161,-0.087522850509189,-0.0500007139222323,-0.0076242030975818,39.0
11.0,0.4135361788049341,-1.014863294174429,-0.0341180038978904,-0.0005609727446958,0.084189689262323,0.1011928207598254,32.0
11.0,0.2627966753616929,0.4429308124794625,-0.0696968193243071,-0.1161165258963927,-0.0928429692196473,0.1184606592878475,36.0
11.0,-0.8078383294679224,0.9099342572875322,-0.051531504349485,0.0241581125890314,-0.0982832040622457,-0.1067281153157577,39.0
11.0,-1.332381604414433,0.1766737393965014,0.0040952259856462,-0.0444763738580346,0.0867571141545101,0.0373804527150839,35.0
11.0,-1.3576494190804662,0.852422572025098,-0.0706478575695678,-0.0192871100121513,0.0388902148504555,0.0716661601518839,33.0
11.0,-0.3710624490156768,0.5633347582630814,-0.0382107442336156,0.0890890786830857,-0.0974162632735818,0.0315735293809771,39.0
11.0,-0.4759982977621257,0.2310969724156894,-0.0666419709808379,0.1200882156161517,-0.0826686046365276,-0.1313233431648835,39.0
11.0,-1.0226613163389264,-0.3946773805981503,0.0489445401413366,0.0488049935760945,0.079648241058886,-0.0487067461405843,68.0
11.0,-0.4665650335997342,-0.9622384983301162,-0.0993062507172301,0.0612703455502614,-0.0534941404260694,0.0985429374605119,37.0
11.0,-1.4588013387434184,0.1805171262519433,0.0199170044517517,-0.0628323240340501,0.033005384119898,-0.0354104927837923,59.0
11.0,-1.937557362042368,-1.1204663355904632,0.0859517387104406,0.0093987879971489,0.0473207619372382,0.008819981676422,26.0
11.0,1.51052338469401,1.0032214342290535,0.0504184316022321,-0.0137672101956307,0.0024180878173559,-0.0497149774285405,41.0
11.0,-1.1745428404435514,0.1624618845270016,0.10410023754891,-0.0864078167343586,0.0423181017883867,0.0184074947394877,42.0
11.0,-1.332381604414433,0.1766737393965014,0.0040952259856462,-0.0444763738580346,0.0867571141545101,0.0373804527150839,34.0
11.0,-1.3576494190804662,0.852422572025098,-0.0706478575695678,-0.0192871100121513,0.0388902148504555,0.0716661601518839,31.0
11.0,-0.3710624490156768,0.5633347582630814,-0.0382107442336156,0.0890890786830857,-0.0974162632735818,0.0315735293809771,38.0
11.0,-0.4759982977621257,0.2310969724156894,-0.0666419709808379,0.1200882156161517,-0.0826686046365276,-0.1313233431648835,38.0
11.0,-1.0226613163389264,-0.3946773805981503,0.0489445401413366,0.0488049935760945,0.079648241058886,-0.0487067461405843,60.0
11.0,-0.4665650335997342,-0.9622384983301162,-0.0993062507172301,0.0612703455502614,-0.0534941404260694,0.0985429374605119,41.0
11.0,-1.4588013387434184,0.1805171262519433,0.0199170044517517,-0.0628323240340501,0.033005384119898,-0.0354104927837923,68.0
11.0,-1.937557362042368,-1.1204663355904632,0.0859517387104406,0.0093987879971489,0.0473207619372382,0.008819981676422,26.0
11.0,1.51052338469401,1.0032214342290535,0.0504184316022321,-0.0137672101956307,0.0024180878173559,-0.0497149774285405,41.0
11.0,-1.1745428404435514,0.1624618845270016,0.10410023754891,-0.0864078167343586,0.0423181017883867,0.0184074947394877,44.0
11.0,-1.6415425123013554,0.5554963265033439,-0.0462866317013278,-0.0854799761567488,0.0305654589807242,0.1333141680762991,33.0
11.0,0.3466060014031827,-0.3096023886697367,-0.1004452912476286,-0.0661367980644554,0.0626599305002018,-0.0368746286902725,29.0
11.0,-1.645504423521459,-0.1543582842824979,-0.011614535215795,-0.1276531924754157,-0.0143176232067868,0.0026367580555826,49.0
11.0,-0.580012303289026,0.9680728431930768,0.0923346368165314,0.0431969331812188,-0.0145842772720009,-0.0307036736065372,32.0
11.0,-0.207792842745781,-0.7467667627148331,-0.0664189582534134,0.0144239161158204,-0.0044736509107798,0.0900765525588989,37.0
11.0,1.7398767339102923,-0.2628766152192838,-0.0921376813542842,-0.1157062757709771,-0.0981864175171405,0.0486468385125771,48.0
11.0,-1.4106055790372194,0.2410935751791112,0.0474913168353959,0.0638927183070108,0.0475473381951451,0.0678572431814745,54.0
11.0,-0.3223953315764665,-1.1200423106574455,0.096210122532621,0.105220899250701,0.0180368032702431,0.0606477401268333,36.0
11.0,1.297187356866896,0.26827815200435,-0.0504920716083049,-0.0084240032429546,0.0085340294723585,-0.0887257608451619,45.0
11.0,-1.1100223207622766,-0.972268605362624,-0.102925520703122,0.0343925846551135,-0.0682105073185265,-0.1040316907479986,50.0
11.0,-1.6415425123013554,0.5554963265033439,-0.0462866317013278,-0.0854799761567488,0.0305654589807242,0.1333141680762991,32.0
11.0,0.3466060014031827,-0.3096023886697367,-0.1004452912476286,-0.0661367980644554,0.0626599305002018,-0.0368746286902725,28.0
11.0,-1.645504423521459,-0.1543582842824979,-0.011614535215795,-0.1276531924754157,-0.0143176232067868,0.0026367580555826,50.0
11.0,-0.580012303289026,0.9680728431930768,0.0923346368165314,0.0431969331812188,-0.0145842772720009,-0.0307036736065372,31.0
11.0,-0.207792842745781,-0.7467667627148331,-0.0664189582534134,0.0144239161158204,-0.0044736509107798,0.0900765525588989,38.0
11.0,1.7398767339102923,-0.2628766152192838,-0.0921376813542842,-0.1157062757709771,-0.0981864175171405,0.0486468385125771,48.0
11.0,-1.4106055790372194,0.2410935751791112,0.0474913168353959,0.0638927183070108,0.0475473381951451,0.0678572431814745,52.0
11.0,-0.3223953315764665,-1.1200423106574455,0.096210122532621,0.105220899250701,0.0180368032702431,0.0606477401268333,35.0
11.0,1.297187356866896,0.26827815200435,-0.0504920716083049,-0.0084240032429546,0.0085340294723585,-0.0887257608451619,45.0
11.0,-1.1100223207622766,-0.972268605362624,-0.102925520703122,0.0343925846551135,-0.0682105073185265,-0.1040316907479986,53.0
11.0,-0.3389057963378726,-0.2443216326925903,0.002782768497467,-0.0156432984436452,-0.0199167479040846,-0.1010295127496868,47.0
11.0,-0.1286823177114128,1.1716309692431242,-0.0189586693491041,0.0829140542585998,0.0455668159038945,-0.0010987490519136,45.0
11.0,0.7761154514439403,1.1456532148551195,-0.084889154407531,-0.1144986060236394,0.0646910037513077,0.0560230266458094,27.0
11.0,-0.8663929180204869,-0.152884628274478,0.0151024644507467,0.0485222614547982,-0.0719133084641024,-0.1350406754353568,33.0
11.0,-0.597897633254528,1.101002373949159,0.0009341573502495,0.0634431099380627,-0.0734966726327687,-0.0704743035267889,34.0
11.0,-0.8398765968494116,0.839698180987034,-0.0130308611545339,-0.0182848938501998,0.0006115119639411,-0.0732148835555017,72.0
11.0,-0.7660616423673927,-0.8778879902511835,0.0231942009661719,0.0525732561402544,-0.0548554149220138,-0.0724190823599025,35.0
11.0,-1.0561457840837538,-0.7332944040605798,-0.0341001097346842,0.0473323157025426,-0.0903995179520174,-0.0530115147033035,39.0
11.0,-1.925452729146928,0.8979625643393956,0.0251062783294171,-0.0619753181041479,-0.0125569756763428,0.022722335439533,48.0
11.0,1.8081005198657516,0.8486748747155072,0.0189900420907884,-0.1325938309775218,0.0101616020071879,-0.129891902577646,41.0
11.0,-0.3389057963378726,-0.2443216326925903,0.002782768497467,-0.0156432984436452,-0.0199167479040846,-0.1010295127496868,48.0
11.0,-0.1286823177114128,1.1716309692431242,-0.0189586693491041,0.0829140542585998,0.0455668159038945,-0.0010987490519136,44.0
11.0,0.7761154514439403,1.1456532148551195,-0.084889154407531,-0.1144986060236394,0.0646910037513077,0.0560230266458094,27.0
11.0,-0.8663929180204869,-0.152884628274478,0.0151024644507467,0.0485222614547982,-0.0719133084641024,-0.1350406754353568,32.0
11.0,-0.597897633254528,1.101002373949159,0.0009341573502495,0.0634431099380627,-0.0734966726327687,-0.0704743035267889,33.0
11.0,-0.8398765968494116,0.839698180987034,-0.0130308611545339,-0.0182848938501998,0.0006115119639411,-0.0732148835555017,60.0
