x1,x2,a1,a2,b1,b2,performance,gen
1.4068093775399029,-0.6721375971240924,0.025144606092497704,0.0803769978192374,0.10256214426629244,-0.1185755894478038,28.0,1
-1.8869822522364554,-0.20042233172804114,-0.053357476201318206,0.021529168623849758,0.006348760052658622,0.1290417764064372,31.0,1
-1.37498752630502,-0.6030449042189867,-0.0610386867588386,-0.03231049391048402,0.0736618122831732,-0.07759272933816166,30.0,1
1.3004742998108267,-0.43497695399215447,0.07474991061974316,-0.08944759540346267,0.0026664317620173072,0.04572280330543221,38.0,1
1.1653610127568244,0.17076958256307995,-0.0118386709792912,-0.11987252791241557,0.0005097785497829299,-0.12422317453350874,53.0,1
0.037190813664346845,0.9975705158757047,0.06318192936968058,0.04783837486718595,0.028748235058113927,-0.005281428082138301,42.0,1
-0.9731203183047472,0.4856929179676808,-0.09927648982245475,-0.02535431087171286,-0.02750992169875651,0.03171628674853594,34.0,1
0.6688053826242686,0.3199819561257027,0.04367953613288701,-0.022836425122417514,0.08649758349295704,-0.05353824277240038,31.0,1
0.06283453154191365,-1.1670611941278912,0.029220933668091885,0.08131804636098444,0.008865298927202822,0.05313660053876043,46.0,1
1.5452568414397536,-0.4417583995568566,-0.05357859561573714,0.042831244884684684,0.03427252844359725,0.10895876360670478,29.0,1
-1.7590977781154216,0.31013252705102784,0.07960584925111382,0.09991484879483284,0.08481796835474668,0.0031749691009968495,38.0,2
-0.32589628995582454,-0.3992685251659714,-0.040378375793956214,-0.1145997622609064,0.04125734979465604,-0.13197368219289932,35.0,2
0.2701863259859384,0.8158880749577657,0.011079776842519637,0.07337711280347409,0.028710930511094628,0.10671160350488126,40.0,2
-0.19045432816073304,0.8072871627984568,0.047896281643509855,-0.08948668353184314,0.049333820724226526,0.08785090309670568,43.0,2
-0.15212123493477703,1.199537087304052,-0.0054272271297872016,-0.10163311336419734,-0.09377942091844975,0.10862713145872951,33.0,2
-1.0080105798728765,-0.5773202055646107,0.09894189568344504,-0.1336581328618303,-0.09251502654582262,0.12230368436655405,32.0,2
-0.9359828226976097,0.8847292414284312,0.049555440652854735,0.048670692750275135,0.05305292734902352,0.04751488737671078,54.0,2
-1.9358482865206899,0.567129451960791,0.0005532347304746527,-0.044612981671065095,0.0976167963591218,-0.016495024106696253,27.0,2
0.8433664297610521,-0.4545073080388829,0.04530413264650852,-0.07091862653356046,0.005905798638127749,0.13337923582212627,41.0,2
1.7220273512452842,0.5773195803794078,0.02799643311601132,0.03576210313655437,0.013574928097315128,-0.04293210741733015,42.0,2
-1.1517530032843353,1.11966237797169,-0.09712680689476429,-0.13382758545698228,-0.004215285563729701,-0.06017522160220892,31.0,3
0.005845628522336499,0.002254454616922974,0.00043094068609178526,-0.130941413675867,0.002805175383388994,0.015641103113256394,46.0,3
1.6192247344404458,1.1605539819505066,0.0013825928219780292,0.06519949817248435,-0.007840720105767252,-0.0031843024790436103,36.0,3
-0.6704296004287897,0.5456410885811784,0.08324570254251361,0.03484138431414217,-0.10290632019978015,0.0814037353290841,29.0,3
1.666204475093633,-0.1519074049615301,0.04031756307370961,0.01419473359999806,0.08647224023099988,-0.10569424510519954,38.0,3
-0.5636214658208192,-0.247781113400124,-0.02807775960423052,-0.021011185705788436,-0.00142322351608426,-0.12702981086408346,39.0,3
-1.4497647196836767,0.6114048038050532,-0.07429502293273806,-0.00015909323244542306,0.06059975442517549,-0.10933388184084744,34.0,3
-1.136181020155549,-0.9006849358510227,-0.08894952482551337,0.03903786054199934,-0.03514186179161071,0.09985474880256504,40.0,3
-1.1414708632193507,-0.7210480262339116,-0.0872133863504231,-0.12304988477096708,0.08951062700152397,0.12685717872297023,24.0,3
-0.07278855630755432,1.2144985771388745,0.09876807700742037,-0.06747595218076557,0.07403208668746054,-0.03219084573081882,53.0,3
1.2379874151460828,0.37390144319739194,-0.023783028576746586,0.12493340043079855,-0.01558641551155597,-0.06902823608455064,44.0,4
-1.1080499002598225,0.5987598073272966,-0.0539757297951728,0.0777254855884239,-0.013595927701517935,-0.03461959190732242,55.0,4
0.07126741609722365,0.26691032202914355,0.10133650995004921,-0.11916011473660917,0.015922176427990195,-0.09847810529485346,35.0,4
-1.428390712805092,-0.21042640333296725,-0.011745870017521087,0.027145422868132596,-0.08507429604720325,0.001962468104496601,37.0,4
1.7319864788800476,0.11045834342250593,-0.053062958260402075,0.06741367554096878,-0.033922148455083366,0.10693707209462675,59.0,4
-0.3139794565849007,1.091946917634923,-0.07371385220453143,0.0009535342277809944,-0.07793246147714554,0.03895571276215465,43.0,4
-1.1497364249043165,-1.0430910176876933,0.0875635291018337,-0.06216775854296238,0.08171694752670823,0.059179151094660175,39.0,4
1.0902350536175072,0.919514754319098,0.07412379372529686,0.04069479934735596,0.08901994840361178,-0.0027376962003409777,39.0,4
1.0601508393064143,0.6757520241849124,-0.012821284678392109,0.1152431413260326,0.08826952526502312,-0.11350895789069684,41.0,4
1.1071693579629063,-0.3550670741731301,-0.055810331274643535,-0.11193590317595006,0.047633847570419316,0.0010371214056014988,32.0,4
-0.17652002293243996,1.1506194269796832,0.00632137099251151,0.05938313018094004,-0.01664541365746408,-0.04753407014458627,41.0,5
0.6970444304198026,-0.3491612771479413,-0.07029039762616157,-0.04825853433113545,0.08608835602417587,-0.03754707256092876,30.0,5
-1.3898403525017202,-0.34729906938504435,0.019961951056867835,0.05479990372008086,0.04039775526136159,0.02230543893390894,41.0,5
0.9325626167468726,0.49840879064518967,0.02782049598336219,-0.10817148041127622,-0.0173220026115328,-0.1166611530258879,43.0,5
-0.9759884946607054,0.30349169214488936,-0.013200077235698701,-0.046079782118208706,-0.08688354285392909,0.014209275155477229,41.0,5
-1.8873453290238977,0.25396689834538844,-0.07348821733660996,0.10733114349247516,0.012404721243455999,-0.09720393035377564,34.0,5
-1.3326855089217422,-1.0950033937767147,-0.09043381658546627,0.023066065211042763,-0.07295580914672463,-0.061222721053376804,36.0,5
1.5046397313326598,0.8879567088349722,-0.02160834680758416,0.12369495630189778,-0.05493468634687364,-0.12605776594813914,36.0,5
0.2641629624590278,0.5586610966036096,-0.03494783690247684,0.07756864719473572,0.012927861533053225,-0.036589382371865216,59.0,5
-1.9391755346171555,0.3884416702296585,0.09228691656101494,-0.053449622796989976,0.060147125293910496,0.026525621760837732,35.0,5
1.3001690790764986,-1.0634048645803704,-0.03915616169065237,-0.09664034704112262,-0.08891835791688411,0.07486611131884158,53.0,6
0.5693250251077115,0.12747241132892673,-0.05956829719066619,0.11681019833952935,0.08868699605263769,0.011475661505989727,33.0,6
-0.88668888970837,1.0029544032015838,-0.026126700795814396,-0.09908198231504114,0.024286051940210156,0.008884416847035281,38.0,6
0.6419148039780557,-0.7753950471966529,0.02801415265515446,0.11058613650329413,0.05878368411369621,0.05227552577134967,53.0,6
-0.050678498804569205,-1.1093751138774677,-0.03822471123281866,0.014343679271720346,0.05533007740657776,-0.004226123221494266,37.0,6
0.16919447908177965,-0.2871714564738795,-0.022175898468084633,-0.050304690387666225,0.08519353692565114,0.050602268651671715,33.0,6
-0.14472017097473133,1.0750624724035152,0.07781161718796938,-0.01521399104633183,0.012394109405949705,0.03897353193288297,42.0,6
-0.9716744718924164,-0.8430873088398949,0.09998336910258977,-0.011390317195765672,-0.022825399284958844,0.020684307118989526,32.0,6
0.6013914637304842,1.2140254941210153,-0.1016442820572853,-0.0015782722021564777,-0.08473850475076584,0.11826039419054987,46.0,6
-0.6131207935921847,0.949749670852907,-0.04395134875189512,0.07862347309479117,0.015435430211834605,-0.13055275540076197,65.0,6
0.774877116277814,-0.6156707417406142,0.10244724465616047,-0.07245675719598682,0.00040133110616355494,-0.09408478538635373,33.0,7
0.9097845785580576,-0.09291303443256771,0.09609574503917247,-0.02627301810997725,-0.05669348255015909,-0.0032480059986710608,29.0,7
0.9898688861802221,-0.8920084990561008,-0.011338494314774863,0.0025386841127574555,0.04343962261471897,-0.04683964598368853,47.0,7
1.7926733696870505,0.6776059862924739,-0.09008439846783876,0.0632121277658865,0.003402338623143736,-0.01108867802031338,37.0,7
-0.8742832291759551,1.1538520327862354,-0.010644329090341922,0.03530700584403426,0.05874178243339061,-0.039843579945772895,42.0,7
-1.4671508284583687,0.5347865376574918,-0.070798746121414,0.0851442937912196,-0.029208920498080555,-0.1010993818017766,46.0,7
