specialist_score,specialist_cycle,prefit_evaluation,postfit_evaluation,cm_true_positive,cm_false_positive,cm_false_negative,cm_true_negative,gen
0,fit,,,,,,,700
0,fit,,,,,,,701
0,fit,,,,,,,702
0,fit,,,,,,,703
0,fit,,,,,,,704
0,fit,,,,,,,705
0,fit,,,,,,,706
0,fit,,,,,,,707
0,fit,,,,,,,708
0,fit,,,,,,,709
0,score,0.35,0.36666666666666664,,,,,710
0,score,0.35,0.36666666666666664,,,,,711
0,score,0.35,0.36666666666666664,,,,,712
0,score,0.35,0.36666666666666664,,,,,713
0,score,0.35,0.36666666666666664,,,,,714
0,score,0.35,0.36666666666666664,,,,,715
0,score,0.35,0.36666666666666664,,,,,716
0,score,0.35,0.36666666666666664,,,,,717
0,score,0.35,0.36666666666666664,,,,,718
0,score,0.35,0.36666666666666664,,,,,719
0.354,fit,0.35,0.36666666666666664,144,73,250,33,720
0.354,fit,0.35,0.36666666666666664,144,73,250,33,721
0.354,fit,0.35,0.36666666666666664,144,73,250,33,722
0.354,fit,0.35,0.36666666666666664,144,73,250,33,723
0.354,fit,0.35,0.36666666666666664,144,73,250,33,724
0.354,fit,0.35,0.36666666666666664,144,73,250,33,725
0.354,fit,0.35,0.36666666666666664,144,73,250,33,726
0.354,fit,0.35,0.36666666666666664,144,73,250,33,727
0.354,fit,0.35,0.36666666666666664,144,73,250,33,728
0.354,fit,0.35,0.36666666666666664,144,73,250,33,729
0.354,score,0.33666666666666667,0.36333333333333334,144,73,250,33,730
0.354,score,0.33666666666666667,0.36333333333333334,144,73,250,33,731
0.354,score,0.33666666666666667,0.36333333333333334,144,73,250,33,732
0.354,score,0.33666666666666667,0.36333333333333334,144,73,250,33,733
0.354,score,0.33666666666666667,0.36333333333333334,144,73,250,33,734
0.354,score,0.33666666666666667,0.36333333333333334,144,73,250,33,735
0.354,score,0.33666666666666667,0.36333333333333334,144,73,250,33,736
0.354,score,0.33666666666666667,0.36333333333333334,144,73,250,33,737
0.354,score,0.33666666666666667,0.36333333333333334,144,73,250,33,738
0.354,score,0.33666666666666667,0.36333333333333334,144,73,250,33,739
0.328,fit,0.33666666666666667,0.36333333333333334,124,78,258,40,740
0.328,fit,0.33666666666666667,0.36333333333333334,124,78,258,40,741
0.328,fit,0.33666666666666667,0.36333333333333334,124,78,258,40,742
0.328,fit,0.33666666666666667,0.36333333333333334,124,78,258,40,743
0.328,fit,0.33666666666666667,0.36333333333333334,124,78,258,40,744
0.328,fit,0.33666666666666667,0.36333333333333334,124,78,258,40,745
0.328,fit,0.33666666666666667,0.36333333333333334,124,78,258,40,746
0.328,fit,0.33666666666666667,0.36333333333333334,124,78,258,40,747
0.328,fit,0.33666666666666667,0.36333333333333334,124,78,258,40,748
0.328,fit,0.33666666666666667,0.36333333333333334,124,78,258,40,749
0.328,score,0.3466666666666667,0.36333333333333334,124,78,258,40,750
0.328,score,0.3466666666666667,0.36333333333333334,124,78,258,40,751
0.328,score,0.3466666666666667,0.36333333333333334,124,78,258,40,752
0.328,score,0.3466666666666667,0.36333333333333334,124,78,258,40,753
0.328,score,0.3466666666666667,0.36333333333333334,124,78,258,40,754
0.328,score,0.3466666666666667,0.36333333333333334,124,78,258,40,755
0.328,score,0.3466666666666667,0.36333333333333334,124,78,258,40,756
0.328,score,0.3466666666666667,0.36333333333333334,124,78,258,40,757
0.328,score,0.3466666666666667,0.36333333333333334,124,78,258,40,758
0.328,score,0.3466666666666667,0.36333333333333334,124,78,258,40,759
0.388,fit,0.3466666666666667,0.36333333333333334,131,73,233,63,760
0.388,fit,0.3466666666666667,0.36333333333333334,131,73,233,63,761
0.388,fit,0.3466666666666667,0.36333333333333334,131,73,233,63,762
0.388,fit,0.3466666666666667,0.36333333333333334,131,73,233,63,763
0.388,fit,0.3466666666666667,0.36333333333333334,131,73,233,63,764
0.388,fit,0.3466666666666667,0.36333333333333334,131,73,233,63,765
0.388,fit,0.3466666666666667,0.36333333333333334,131,73,233,63,766
0.388,fit,0.3466666666666667,0.36333333333333334,131,73,233,63,767
0.388,fit,0.3466666666666667,0.36333333333333334,131,73,233,63,768
0.388,fit,0.3466666666666667,0.36333333333333334,131,73,233,63,769
0.388,score,0.38,0.4266666666666667,131,73,233,63,770
0.388,score,0.38,0.4266666666666667,131,73,233,63,771
0.388,score,0.38,0.4266666666666667,131,73,233,63,772
0.388,score,0.38,0.4266666666666667,131,73,233,63,773
0.388,score,0.38,0.4266666666666667,131,73,233,63,774
0.388,score,0.38,0.4266666666666667,131,73,233,63,775
0.388,score,0.38,0.4266666666666667,131,73,233,63,776
0.388,score,0.38,0.4266666666666667,131,73,233,63,777
0.388,score,0.38,0.4266666666666667,131,73,233,63,778
0.388,score,0.38,0.4266666666666667,131,73,233,63,779
0.368,fit,0.38,0.4266666666666667,105,90,226,79,780
0.368,fit,0.38,0.4266666666666667,105,90,226,79,781
0.368,fit,0.38,0.4266666666666667,105,90,226,79,782
0.368,fit,0.38,0.4266666666666667,105,90,226,79,783
0.368,fit,0.38,0.4266666666666667,105,90,226,79,784
0.368,fit,0.38,0.4266666666666667,105,90,226,79,785
0.368,fit,0.38,0.4266666666666667,105,90,226,79,786
0.368,fit,0.38,0.4266666666666667,105,90,226,79,787
0.368,fit,0.38,0.4266666666666667,105,90,226,79,788
0.368,fit,0.38,0.4266666666666667,105,90,226,79,789
0.368,score,0.42333333333333334,0.5033333333333333,105,90,226,79,790
0.368,score,0.42333333333333334,0.5033333333333333,105,90,226,79,791
0.368,score,0.42333333333333334,0.5033333333333333,105,90,226,79,792
0.368,score,0.42333333333333334,0.5033333333333333,105,90,226,79,793
0.368,score,0.42333333333333334,0.5033333333333333,105,90,226,79,794
0.368,score,0.42333333333333334,0.5033333333333333,105,90,226,79,795
0.368,score,0.42333333333333334,0.5033333333333333,105,90,226,79,796
0.368,score,0.42333333333333334,0.5033333333333333,105,90,226,79,797
0.368,score,0.42333333333333334,0.5033333333333333,105,90,226,79,798
0.368,score,0.42333333333333334,0.5033333333333333,105,90,226,79,799
0.438,fit,0.42333333333333334,0.5033333333333333,76,86,195,143,800
0.438,fit,0.42333333333333334,0.5033333333333333,76,86,195,143,801
0.438,fit,0.42333333333333334,0.5033333333333333,76,86,195,143,802
0.438,fit,0.42333333333333334,0.5033333333333333,76,86,195,143,803
0.438,fit,0.42333333333333334,0.5033333333333333,76,86,195,143,804
0.438,fit,0.42333333333333334,0.5033333333333333,76,86,195,143,805
0.438,fit,0.42333333333333334,0.5033333333333333,76,86,195,143,806
0.438,fit,0.42333333333333334,0.5033333333333333,76,86,195,143,807
0.438,fit,0.42333333333333334,0.5033333333333333,76,86,195,143,808
0.438,fit,0.42333333333333334,0.5033333333333333,76,86,195,143,809
0.438,score,0.5166666666666667,0.5833333333333334,76,86,195,143,810
0.438,score,0.5166666666666667,0.5833333333333334,76,86,195,143,811
0.438,score,0.5166666666666667,0.5833333333333334,76,86,195,143,812
0.438,score,0.5166666666666667,0.5833333333333334,76,86,195,143,813
0.438,score,0.5166666666666667,0.5833333333333334,76,86,195,143,814
0.438,score,0.5166666666666667,0.5833333333333334,76,86,195,143,815
0.438,score,0.5166666666666667,0.5833333333333334,76,86,195,143,816
0.438,score,0.5166666666666667,0.5833333333333334,76,86,195,143,817
0.438,score,0.5166666666666667,0.5833333333333334,76,86,195,143,818
0.438,score,0.5166666666666667,0.5833333333333334,76,86,195,143,819
0.526,fit,0.5166666666666667,0.5833333333333334,87,92,145,176,820
0.526,fit,0.5166666666666667,0.5833333333333334,87,92,145,176,821
0.526,fit,0.5166666666666667,0.5833333333333334,87,92,145,176,822
0.526,fit,0.5166666666666667,0.5833333333333334,87,92,145,176,823
0.526,fit,0.5166666666666667,0.5833333333333334,87,92,145,176,824
0.526,fit,0.5166666666666667,0.5833333333333334,87,92,145,176,825
0.526,fit,0.5166666666666667,0.5833333333333334,87,92,145,176,826
0.526,fit,0.5166666666666667,0.5833333333333334,87,92,145,176,827
0.526,fit,0.5166666666666667,0.5833333333333334,87,92,145,176,828
0.526,fit,0.5166666666666667,0.5833333333333334,87,92,145,176,829
0.526,score,0.5933333333333334,0.6733333333333333,87,92,145,176,830
0.526,score,0.5933333333333334,0.6733333333333333,87,92,145,176,831
0.526,score,0.5933333333333334,0.6733333333333333,87,92,145,176,832
0.526,score,0.5933333333333334,0.6733333333333333,87,92,145,176,833
0.526,score,0.5933333333333334,0.6733333333333333,87,92,145,176,834
0.526,score,0.5933333333333334,0.6733333333333333,87,92,145,176,835
0.526,score,0.5933333333333334,0.6733333333333333,87,92,145,176,836
0.526,score,0.5933333333333334,0.6733333333333333,87,92,145,176,837
0.526,score,0.5933333333333334,0.6733333333333333,87,92,145,176,838
0.526,score,0.5933333333333334,0.6733333333333333,87,92,145,176,839
0.602,fit,0.5933333333333334,0.6733333333333333,84,96,103,217,840
0.602,fit,0.5933333333333334,0.6733333333333333,84,96,103,217,841
0.602,fit,0.5933333333333334,0.6733333333333333,84,96,103,217,842
0.602,fit,0.5933333333333334,0.6733333333333333,84,96,103,217,843
0.602,fit,0.5933333333333334,0.6733333333333333,84,96,103,217,844
0.602,fit,0.5933333333333334,0.6733333333333333,84,96,103,217,845
0.602,fit,0.5933333333333334,0.6733333333333333,84,96,103,217,846
0.602,fit,0.5933333333333334,0.6733333333333333,84,96,103,217,847
0.602,fit,0.5933333333333334,0.6733333333333333,84,96,103,217,848
0.602,fit,0.5933333333333334,0.6733333333333333,84,96,103,217,849
0.602,score,0.65,0.71,84,96,103,217,850
0.602,score,0.65,0.71,84,96,103,217,851
0.602,score,0.65,0.71,84,96,103,217,852
0.602,score,0.65,0.71,84,96,103,217,853
0.602,score,0.65,0.71,84,96,103,217,854
0.602,score,0.65,0.71,84,96,103,217,855
0.602,score,0.65,0.71,84,96,103,217,856
0.602,score,0.65,0.71,84,96,103,217,857
0.602,score,0.65,0.71,84,96,103,217,858
0.602,score,0.65,0.71,84,96,103,217,859
0.67,fit,0.65,0.71,81,97,68,254,860
0.67,fit,0.65,0.71,81,97,68,254,861
0.67,fit,0.65,0.71,81,97,68,254,862
0.67,fit,0.65,0.71,81,97,68,254,863
0.67,fit,0.65,0.71,81,97,68,254,864
0.67,fit,0.65,0.71,81,97,68,254,865
0.67,fit,0.65,0.71,81,97,68,254,866
0.67,fit,0.65,0.71,81,97,68,254,867
0.67,fit,0.65,0.71,81,97,68,254,868
0.67,fit,0.65,0.71,81,97,68,254,869
0.67,score,0.7133333333333334,0.73,81,97,68,254,870
0.67,score,0.7133333333333334,0.73,81,97,68,254,871
0.67,score,0.7133333333333334,0.73,81,97,68,254,872
0.67,score,0.7133333333333334,0.73,81,97,68,254,873
0.67,score,0.7133333333333334,0.73,81,97,68,254,874
0.67,score,0.7133333333333334,0.73,81,97,68,254,875
0.67,score,0.7133333333333334,0.73,81,97,68,254,876
0.67,score,0.7133333333333334,0.73,81,97,68,254,877
0.67,score,0.7133333333333334,0.73,81,97,68,254,878
0.67,score,0.7133333333333334,0.73,81,97,68,254,879
0.666,fit,0.7133333333333334,0.73,59,128,39,274,880
0.666,fit,0.7133333333333334,0.73,59,128,39,274,881
0.666,fit,0.7133333333333334,0.73,59,128,39,274,882
0.666,fit,0.7133333333333334,0.73,59,128,39,274,883
0.666,fit,0.7133333333333334,0.73,59,128,39,274,884
0.666,fit,0.7133333333333334,0.73,59,128,39,274,885
0.666,fit,0.7133333333333334,0.73,59,128,39,274,886
0.666,fit,0.7133333333333334,0.73,59,128,39,274,887
0.666,fit,0.7133333333333334,0.73,59,128,39,274,888
0.666,fit,0.7133333333333334,0.73,59,128,39,274,889
0.666,score,0.73,0.7233333333333334,59,128,39,274,890
0.666,score,0.73,0.7233333333333334,59,128,39,274,891
0.666,score,0.73,0.7233333333333334,59,128,39,274,892
0.666,score,0.73,0.7233333333333334,59,128,39,274,893
0.666,score,0.73,0.7233333333333334,59,128,39,274,894
0.666,score,0.73,0.7233333333333334,59,128,39,274,895
0.666,score,0.73,0.7233333333333334,59,128,39,274,896
0.666,score,0.73,0.7233333333333334,59,128,39,274,897
0.666,score,0.73,0.7233333333333334,59,128,39,274,898
0.666,score,0.73,0.7233333333333334,59,128,39,274,899
0.726,score,0.73,0.7233333333333334,55,117,20,308,900
0.704,score,0.73,0.7233333333333334,52,127,21,300,901
0.688,fit,0.73,0.7233333333333334,53,134,22,291,902
0.688,fit,0.73,0.7233333333333334,53,134,22,291,903
0.688,fit,0.73,0.7233333333333334,53,134,22,291,904
0.688,fit,0.73,0.7233333333333334,53,134,22,291,905
0.688,fit,0.73,0.7233333333333334,53,134,22,291,906
0.688,fit,0.73,0.7233333333333334,53,134,22,291,907
0.688,fit,0.73,0.7233333333333334,53,134,22,291,908
0.688,fit,0.73,0.7233333333333334,53,134,22,291,909
0.688,fit,0.73,0.7233333333333334,53,134,22,291,910
0.688,fit,0.73,0.7233333333333334,53,134,22,291,911
0.688,score,0.7333333333333333,0.73,53,134,22,291,912
0.688,score,0.7333333333333333,0.73,53,134,22,291,913
0.688,score,0.7333333333333333,0.73,53,134,22,291,914
0.688,score,0.7333333333333333,0.73,53,134,22,291,915
0.688,score,0.7333333333333333,0.73,53,134,22,291,916
0.688,score,0.7333333333333333,0.73,53,134,22,291,917
0.688,score,0.7333333333333333,0.73,53,134,22,291,918
0.688,score,0.7333333333333333,0.73,53,134,22,291,919
0.688,score,0.7333333333333333,0.73,53,134,22,291,920
0.688,score,0.7333333333333333,0.73,53,134,22,291,921
0.71,score,0.7333333333333333,0.73,38,138,7,317,922
0.712,score,0.7333333333333333,0.73,40,138,6,316,923
0.716,score,0.7333333333333333,0.73,45,136,6,313,924
0.706,score,0.7333333333333333,0.73,45,140,7,308,925
0.708,score,0.7333333333333333,0.73,46,138,8,308,926
0.72,score,0.7333333333333333,0.73,44,134,6,316,927
0.726,score,0.7333333333333333,0.73,45,132,5,318,928
0.724,score,0.7333333333333333,0.73,47,132,6,315,929
0.72,score,0.7333333333333333,0.73,46,133,7,314,930
0.728,score,0.7333333333333333,0.73,45,129,7,319,931
0.72,score,0.7333333333333333,0.73,48,131,9,312,932
0.71,score,0.7333333333333333,0.73,49,133,12,306,933
0.708,score,0.7333333333333333,0.73,47,134,12,307,934
0.71,score,0.7333333333333333,0.73,47,133,12,308,935
0.714,score,0.7333333333333333,0.73,48,129,14,309,936
0.698,fit,0.7333333333333333,0.73,52,136,15,297,937
0.698,fit,0.7333333333333333,0.73,52,136,15,297,938
0.698,fit,0.7333333333333333,0.73,52,136,15,297,939
0.698,fit,0.7333333333333333,0.73,52,136,15,297,940
0.698,fit,0.7333333333333333,0.73,52,136,15,297,941
0.698,fit,0.7333333333333333,0.73,52,136,15,297,942
0.698,fit,0.7333333333333333,0.73,52,136,15,297,943
0.698,fit,0.7333333333333333,0.73,52,136,15,297,944
0.698,fit,0.7333333333333333,0.73,52,136,15,297,945
0.698,fit,0.7333333333333333,0.73,52,136,15,297,946
0.698,score,0.73,0.7066666666666667,52,136,15,297,947
0.698,score,0.73,0.7066666666666667,52,136,15,297,948
0.698,score,0.73,0.7066666666666667,52,136,15,297,949
0.698,score,0.73,0.7066666666666667,52,136,15,297,950
0.698,score,0.73,0.7066666666666667,52,136,15,297,951
0.698,score,0.73,0.7066666666666667,52,136,15,297,952
0.698,score,0.73,0.7066666666666667,52,136,15,297,953
0.698,score,0.73,0.7066666666666667,52,136,15,297,954
0.698,score,0.73,0.7066666666666667,52,136,15,297,955
0.698,score,0.73,0.7066666666666667,52,136,15,297,956
0.67,fit,0.73,0.7066666666666667,17,164,1,318,957
0.67,fit,0.73,0.7066666666666667,17,164,1,318,958
0.67,fit,0.73,0.7066666666666667,17,164,1,318,959
0.67,fit,0.73,0.7066666666666667,17,164,1,318,960
0.67,fit,0.73,0.7066666666666667,17,164,1,318,961
0.67,fit,0.73,0.7066666666666667,17,164,1,318,962
