specialist_score,specialist_cycle,prefit_evaluation,postfit_evaluation,cm_true_positive,cm_false_positive,cm_false_negative,cm_true_negative,gen
0,fit,,,,,,,700
0,fit,,,,,,,701
0,fit,,,,,,,702
0,fit,,,,,,,703
0,fit,,,,,,,704
0,fit,,,,,,,705
0,fit,,,,,,,706
0,fit,,,,,,,707
0,fit,,,,,,,708
0,fit,,,,,,,709
0,fit,,,,,,,710
0,fit,,,,,,,711
0,fit,,,,,,,712
0,fit,,,,,,,713
0,fit,,,,,,,714
0,fit,,,,,,,715
0,fit,,,,,,,716
0,fit,,,,,,,717
0,fit,,,,,,,718
0,fit,,,,,,,719
0,fit,,,,,,,720
0,fit,,,,,,,721
0,fit,,,,,,,722
0,fit,,,,,,,723
0,fit,,,,,,,724
0,fit,,,,,,,725
0,fit,,,,,,,726
0,fit,,,,,,,727
0,fit,,,,,,,728
0,fit,,,,,,,729
0,score,0.4633333333333333,0.4766666666666667,,,,,730
0,score,0.4633333333333333,0.4766666666666667,,,,,731
0,score,0.4633333333333333,0.4766666666666667,,,,,732
0,score,0.4633333333333333,0.4766666666666667,,,,,733
0,score,0.4633333333333333,0.4766666666666667,,,,,734
0,score,0.4633333333333333,0.4766666666666667,,,,,735
0,score,0.4633333333333333,0.4766666666666667,,,,,736
0,score,0.4633333333333333,0.4766666666666667,,,,,737
0,score,0.4633333333333333,0.4766666666666667,,,,,738
0,score,0.4633333333333333,0.4766666666666667,,,,,739
0,score,0.4633333333333333,0.4766666666666667,,,,,740
0,score,0.4633333333333333,0.4766666666666667,,,,,741
0,score,0.4633333333333333,0.4766666666666667,,,,,742
0,score,0.4633333333333333,0.4766666666666667,,,,,743
0,score,0.4633333333333333,0.4766666666666667,,,,,744
0,score,0.4633333333333333,0.4766666666666667,,,,,745
0,score,0.4633333333333333,0.4766666666666667,,,,,746
0,score,0.4633333333333333,0.4766666666666667,,,,,747
0,score,0.4633333333333333,0.4766666666666667,,,,,748
0,score,0.4633333333333333,0.4766666666666667,,,,,749
0,score,0.4633333333333333,0.4766666666666667,,,,,750
0,score,0.4633333333333333,0.4766666666666667,,,,,751
0,score,0.4633333333333333,0.4766666666666667,,,,,752
0,score,0.4633333333333333,0.4766666666666667,,,,,753
0,score,0.4633333333333333,0.4766666666666667,,,,,754
0,score,0.4633333333333333,0.4766666666666667,,,,,755
0,score,0.4633333333333333,0.4766666666666667,,,,,756
0,score,0.4633333333333333,0.4766666666666667,,,,,757
0,score,0.4633333333333333,0.4766666666666667,,,,,758
0,score,0.4633333333333333,0.4766666666666667,,,,,759
0.5093333333333333,fit,0.4633333333333333,0.4766666666666667,738,196,539,27,760
0.5093333333333333,fit,0.4633333333333333,0.4766666666666667,738,196,539,27,761
0.5093333333333333,fit,0.4633333333333333,0.4766666666666667,738,196,539,27,762
0.5093333333333333,fit,0.4633333333333333,0.4766666666666667,738,196,539,27,763
0.5093333333333333,fit,0.4633333333333333,0.4766666666666667,738,196,539,27,764
0.5093333333333333,fit,0.4633333333333333,0.4766666666666667,738,196,539,27,765
0.5093333333333333,fit,0.4633333333333333,0.4766666666666667,738,196,539,27,766
0.5093333333333333,fit,0.4633333333333333,0.4766666666666667,738,196,539,27,767
0.5093333333333333,fit,0.4633333333333333,0.4766666666666667,738,196,539,27,768
0.5093333333333333,fit,0.4633333333333333,0.4766666666666667,738,196,539,27,769
0.5093333333333333,fit,0.4633333333333333,0.4766666666666667,738,196,539,27,770
0.5093333333333333,fit,0.4633333333333333,0.4766666666666667,738,196,539,27,771
0.5093333333333333,fit,0.4633333333333333,0.4766666666666667,738,196,539,27,772
0.5093333333333333,fit,0.4633333333333333,0.4766666666666667,738,196,539,27,773
0.5093333333333333,fit,0.4633333333333333,0.4766666666666667,738,196,539,27,774
0.5093333333333333,fit,0.4633333333333333,0.4766666666666667,738,196,539,27,775
0.5093333333333333,fit,0.4633333333333333,0.4766666666666667,738,196,539,27,776
0.5093333333333333,fit,0.4633333333333333,0.4766666666666667,738,196,539,27,777
0.5093333333333333,fit,0.4633333333333333,0.4766666666666667,738,196,539,27,778
0.5093333333333333,fit,0.4633333333333333,0.4766666666666667,738,196,539,27,779
0.5093333333333333,fit,0.4633333333333333,0.4766666666666667,738,196,539,27,780
0.5093333333333333,fit,0.4633333333333333,0.4766666666666667,738,196,539,27,781
0.5093333333333333,fit,0.4633333333333333,0.4766666666666667,738,196,539,27,782
0.5093333333333333,fit,0.4633333333333333,0.4766666666666667,738,196,539,27,783
0.5093333333333333,fit,0.4633333333333333,0.4766666666666667,738,196,539,27,784
0.5093333333333333,fit,0.4633333333333333,0.4766666666666667,738,196,539,27,785
0.5093333333333333,fit,0.4633333333333333,0.4766666666666667,738,196,539,27,786
0.5093333333333333,fit,0.4633333333333333,0.4766666666666667,738,196,539,27,787
0.5093333333333333,fit,0.4633333333333333,0.4766666666666667,738,196,539,27,788
0.5093333333333333,fit,0.4633333333333333,0.4766666666666667,738,196,539,27,789
0.5093333333333333,score,0.4666666666666667,0.48333333333333334,738,196,539,27,790
0.5093333333333333,score,0.4666666666666667,0.48333333333333334,738,196,539,27,791
0.5093333333333333,score,0.4666666666666667,0.48333333333333334,738,196,539,27,792
0.5093333333333333,score,0.4666666666666667,0.48333333333333334,738,196,539,27,793
0.5093333333333333,score,0.4666666666666667,0.48333333333333334,738,196,539,27,794
0.5093333333333333,score,0.4666666666666667,0.48333333333333334,738,196,539,27,795
0.5093333333333333,score,0.4666666666666667,0.48333333333333334,738,196,539,27,796
0.5093333333333333,score,0.4666666666666667,0.48333333333333334,738,196,539,27,797
0.5093333333333333,score,0.4666666666666667,0.48333333333333334,738,196,539,27,798
0.5093333333333333,score,0.4666666666666667,0.48333333333333334,738,196,539,27,799
0.5093333333333333,score,0.4666666666666667,0.48333333333333334,738,196,539,27,800
0.5093333333333333,score,0.4666666666666667,0.48333333333333334,738,196,539,27,801
0.5093333333333333,score,0.4666666666666667,0.48333333333333334,738,196,539,27,802
0.5093333333333333,score,0.4666666666666667,0.48333333333333334,738,196,539,27,803
0.5093333333333333,score,0.4666666666666667,0.48333333333333334,738,196,539,27,804
0.5093333333333333,score,0.4666666666666667,0.48333333333333334,738,196,539,27,805
0.5093333333333333,score,0.4666666666666667,0.48333333333333334,738,196,539,27,806
0.5093333333333333,score,0.4666666666666667,0.48333333333333334,738,196,539,27,807
0.5093333333333333,score,0.4666666666666667,0.48333333333333334,738,196,539,27,808
0.5093333333333333,score,0.4666666666666667,0.48333333333333334,738,196,539,27,809
0.5093333333333333,score,0.4666666666666667,0.48333333333333334,738,196,539,27,810
0.5093333333333333,score,0.4666666666666667,0.48333333333333334,738,196,539,27,811
0.5093333333333333,score,0.4666666666666667,0.48333333333333334,738,196,539,27,812
0.5093333333333333,score,0.4666666666666667,0.48333333333333334,738,196,539,27,813
0.5093333333333333,score,0.4666666666666667,0.48333333333333334,738,196,539,27,814
0.5093333333333333,score,0.4666666666666667,0.48333333333333334,738,196,539,27,815
0.5093333333333333,score,0.4666666666666667,0.48333333333333334,738,196,539,27,816
0.5093333333333333,score,0.4666666666666667,0.48333333333333334,738,196,539,27,817
0.5093333333333333,score,0.4666666666666667,0.48333333333333334,738,196,539,27,818
0.5093333333333333,score,0.4666666666666667,0.48333333333333334,738,196,539,27,819
0.506,fit,0.4666666666666667,0.48333333333333334,742,155,586,17,820
0.506,fit,0.4666666666666667,0.48333333333333334,742,155,586,17,821
0.506,fit,0.4666666666666667,0.48333333333333334,742,155,586,17,822
0.506,fit,0.4666666666666667,0.48333333333333334,742,155,586,17,823
0.506,fit,0.4666666666666667,0.48333333333333334,742,155,586,17,824
0.506,fit,0.4666666666666667,0.48333333333333334,742,155,586,17,825
0.506,fit,0.4666666666666667,0.48333333333333334,742,155,586,17,826
0.506,fit,0.4666666666666667,0.48333333333333334,742,155,586,17,827
0.506,fit,0.4666666666666667,0.48333333333333334,742,155,586,17,828
0.506,fit,0.4666666666666667,0.48333333333333334,742,155,586,17,829
0.506,fit,0.4666666666666667,0.48333333333333334,742,155,586,17,830
0.506,fit,0.4666666666666667,0.48333333333333334,742,155,586,17,831
0.506,fit,0.4666666666666667,0.48333333333333334,742,155,586,17,832
0.506,fit,0.4666666666666667,0.48333333333333334,742,155,586,17,833
0.506,fit,0.4666666666666667,0.48333333333333334,742,155,586,17,834
0.506,fit,0.4666666666666667,0.48333333333333334,742,155,586,17,835
0.506,fit,0.4666666666666667,0.48333333333333334,742,155,586,17,836
0.506,fit,0.4666666666666667,0.48333333333333334,742,155,586,17,837
0.506,fit,0.4666666666666667,0.48333333333333334,742,155,586,17,838
0.506,fit,0.4666666666666667,0.48333333333333334,742,155,586,17,839
0.506,fit,0.4666666666666667,0.48333333333333334,742,155,586,17,840
0.506,fit,0.4666666666666667,0.48333333333333334,742,155,586,17,841
0.506,fit,0.4666666666666667,0.48333333333333334,742,155,586,17,842
0.506,fit,0.4666666666666667,0.48333333333333334,742,155,586,17,843
0.506,fit,0.4666666666666667,0.48333333333333334,742,155,586,17,844
0.506,fit,0.4666666666666667,0.48333333333333334,742,155,586,17,845
0.506,fit,0.4666666666666667,0.48333333333333334,742,155,586,17,846
0.506,fit,0.4666666666666667,0.48333333333333334,742,155,586,17,847
0.506,fit,0.4666666666666667,0.48333333333333334,742,155,586,17,848
0.506,fit,0.4666666666666667,0.48333333333333334,742,155,586,17,849
0.506,score,0.47,0.48333333333333334,742,155,586,17,850
0.506,score,0.47,0.48333333333333334,742,155,586,17,851
0.506,score,0.47,0.48333333333333334,742,155,586,17,852
0.506,score,0.47,0.48333333333333334,742,155,586,17,853
0.506,score,0.47,0.48333333333333334,742,155,586,17,854
0.506,score,0.47,0.48333333333333334,742,155,586,17,855
0.506,score,0.47,0.48333333333333334,742,155,586,17,856
0.506,score,0.47,0.48333333333333334,742,155,586,17,857
0.506,score,0.47,0.48333333333333334,742,155,586,17,858
0.506,score,0.47,0.48333333333333334,742,155,586,17,859
0.506,score,0.47,0.48333333333333334,742,155,586,17,860
0.506,score,0.47,0.48333333333333334,742,155,586,17,861
0.506,score,0.47,0.48333333333333334,742,155,586,17,862
0.506,score,0.47,0.48333333333333334,742,155,586,17,863
0.506,score,0.47,0.48333333333333334,742,155,586,17,864
0.506,score,0.47,0.48333333333333334,742,155,586,17,865
0.506,score,0.47,0.48333333333333334,742,155,586,17,866
0.506,score,0.47,0.48333333333333334,742,155,586,17,867
0.506,score,0.47,0.48333333333333334,742,155,586,17,868
0.506,score,0.47,0.48333333333333334,742,155,586,17,869
0.506,score,0.47,0.48333333333333334,742,155,586,17,870
0.506,score,0.47,0.48333333333333334,742,155,586,17,871
0.506,score,0.47,0.48333333333333334,742,155,586,17,872
0.506,score,0.47,0.48333333333333334,742,155,586,17,873
0.506,score,0.47,0.48333333333333334,742,155,586,17,874
0.506,score,0.47,0.48333333333333334,742,155,586,17,875
0.506,score,0.47,0.48333333333333334,742,155,586,17,876
0.506,score,0.47,0.48333333333333334,742,155,586,17,877
0.506,score,0.47,0.48333333333333334,742,155,586,17,878
0.506,score,0.47,0.48333333333333334,742,155,586,17,879
0.45266666666666666,fit,0.47,0.48333333333333334,667,164,657,12,880
0.45266666666666666,fit,0.47,0.48333333333333334,667,164,657,12,881
0.45266666666666666,fit,0.47,0.48333333333333334,667,164,657,12,882
0.45266666666666666,fit,0.47,0.48333333333333334,667,164,657,12,883
0.45266666666666666,fit,0.47,0.48333333333333334,667,164,657,12,884
0.45266666666666666,fit,0.47,0.48333333333333334,667,164,657,12,885
0.45266666666666666,fit,0.47,0.48333333333333334,667,164,657,12,886
0.45266666666666666,fit,0.47,0.48333333333333334,667,164,657,12,887
0.45266666666666666,fit,0.47,0.48333333333333334,667,164,657,12,888
0.45266666666666666,fit,0.47,0.48333333333333334,667,164,657,12,889
0.45266666666666666,fit,0.47,0.48333333333333334,667,164,657,12,890
0.45266666666666666,fit,0.47,0.48333333333333334,667,164,657,12,891
0.45266666666666666,fit,0.47,0.48333333333333334,667,164,657,12,892
0.45266666666666666,fit,0.47,0.48333333333333334,667,164,657,12,893
0.45266666666666666,fit,0.47,0.48333333333333334,667,164,657,12,894
0.45266666666666666,fit,0.47,0.48333333333333334,667,164,657,12,895
0.45266666666666666,fit,0.47,0.48333333333333334,667,164,657,12,896
0.45266666666666666,fit,0.47,0.48333333333333334,667,164,657,12,897
0.45266666666666666,fit,0.47,0.48333333333333334,667,164,657,12,898
0.45266666666666666,fit,0.47,0.48333333333333334,667,164,657,12,899
0.45266666666666666,fit,0.47,0.48333333333333334,667,164,657,12,900
0.45266666666666666,fit,0.47,0.48333333333333334,667,164,657,12,901
0.45266666666666666,fit,0.47,0.48333333333333334,667,164,657,12,902
0.45266666666666666,fit,0.47,0.48333333333333334,667,164,657,12,903
0.45266666666666666,fit,0.47,0.48333333333333334,667,164,657,12,904
0.45266666666666666,fit,0.47,0.48333333333333334,667,164,657,12,905
0.45266666666666666,fit,0.47,0.48333333333333334,667,164,657,12,906
0.45266666666666666,fit,0.47,0.48333333333333334,667,164,657,12,907
0.45266666666666666,fit,0.47,0.48333333333333334,667,164,657,12,908
0.45266666666666666,fit,0.47,0.48333333333333334,667,164,657,12,909
0.45266666666666666,score,0.44333333333333336,0.4533333333333333,667,164,657,12,910
0.45266666666666666,score,0.44333333333333336,0.4533333333333333,667,164,657,12,911
0.45266666666666666,score,0.44333333333333336,0.4533333333333333,667,164,657,12,912
0.45266666666666666,score,0.44333333333333336,0.4533333333333333,667,164,657,12,913
0.45266666666666666,score,0.44333333333333336,0.4533333333333333,667,164,657,12,914
0.45266666666666666,score,0.44333333333333336,0.4533333333333333,667,164,657,12,915
0.45266666666666666,score,0.44333333333333336,0.4533333333333333,667,164,657,12,916
0.45266666666666666,score,0.44333333333333336,0.4533333333333333,667,164,657,12,917
0.45266666666666666,score,0.44333333333333336,0.4533333333333333,667,164,657,12,918
0.45266666666666666,score,0.44333333333333336,0.4533333333333333,667,164,657,12,919
0.45266666666666666,score,0.44333333333333336,0.4533333333333333,667,164,657,12,920
0.45266666666666666,score,0.44333333333333336,0.4533333333333333,667,164,657,12,921
0.45266666666666666,score,0.44333333333333336,0.4533333333333333,667,164,657,12,922
0.45266666666666666,score,0.44333333333333336,0.4533333333333333,667,164,657,12,923
0.45266666666666666,score,0.44333333333333336,0.4533333333333333,667,164,657,12,924
0.45266666666666666,score,0.44333333333333336,0.4533333333333333,667,164,657,12,925
0.45266666666666666,score,0.44333333333333336,0.4533333333333333,667,164,657,12,926
0.45266666666666666,score,0.44333333333333336,0.4533333333333333,667,164,657,12,927
0.45266666666666666,score,0.44333333333333336,0.4533333333333333,667,164,657,12,928
0.45266666666666666,score,0.44333333333333336,0.4533333333333333,667,164,657,12,929
0.45266666666666666,score,0.44333333333333336,0.4533333333333333,667,164,657,12,930
0.45266666666666666,score,0.44333333333333336,0.4533333333333333,667,164,657,12,931
0.45266666666666666,score,0.44333333333333336,0.4533333333333333,667,164,657,12,932
0.45266666666666666,score,0.44333333333333336,0.4533333333333333,667,164,657,12,933
0.45266666666666666,score,0.44333333333333336,0.4533333333333333,667,164,657,12,934
0.45266666666666666,score,0.44333333333333336,0.4533333333333333,667,164,657,12,935
0.45266666666666666,score,0.44333333333333336,0.4533333333333333,667,164,657,12,936
0.45266666666666666,score,0.44333333333333336,0.4533333333333333,667,164,657,12,937
0.45266666666666666,score,0.44333333333333336,0.4533333333333333,667,164,657,12,938
0.45266666666666666,score,0.44333333333333336,0.4533333333333333,667,164,657,12,939
0.41733333333333333,fit,0.44333333333333336,0.4533333333333333,604,150,723,23,940
0.41733333333333333,fit,0.44333333333333336,0.4533333333333333,604,150,723,23,941
0.41733333333333333,fit,0.44333333333333336,0.4533333333333333,604,150,723,23,942
0.41733333333333333,fit,0.44333333333333336,0.4533333333333333,604,150,723,23,943
0.41733333333333333,fit,0.44333333333333336,0.4533333333333333,604,150,723,23,944
