specialist_score,specialist_cycle,prefit_evaluation,postfit_evaluation,cm_true_positive,cm_false_positive,cm_false_negative,cm_true_negative,gen
0,fit,,,,,,,700
0,fit,,,,,,,701
0,fit,,,,,,,702
0,fit,,,,,,,703
0,fit,,,,,,,704
0,fit,,,,,,,705
0,fit,,,,,,,706
0,fit,,,,,,,707
0,fit,,,,,,,708
0,fit,,,,,,,709
0,fit,,,,,,,710
0,fit,,,,,,,711
0,fit,,,,,,,712
0,fit,,,,,,,713
0,fit,,,,,,,714
0,fit,,,,,,,715
0,fit,,,,,,,716
0,fit,,,,,,,717
0,fit,,,,,,,718
0,fit,,,,,,,719
0,fit,,,,,,,720
0,fit,,,,,,,721
0,fit,,,,,,,722
0,fit,,,,,,,723
0,fit,,,,,,,724
0,fit,,,,,,,725
0,fit,,,,,,,726
0,fit,,,,,,,727
0,fit,,,,,,,728
0,fit,,,,,,,729
0,score,0.36333333333333334,0.39,,,,,730
0,score,0.36333333333333334,0.39,,,,,731
0,score,0.36333333333333334,0.39,,,,,732
0,score,0.36333333333333334,0.39,,,,,733
0,score,0.36333333333333334,0.39,,,,,734
0,score,0.36333333333333334,0.39,,,,,735
0,score,0.36333333333333334,0.39,,,,,736
0,score,0.36333333333333334,0.39,,,,,737
0,score,0.36333333333333334,0.39,,,,,738
0,score,0.36333333333333334,0.39,,,,,739
0,score,0.36333333333333334,0.39,,,,,740
0,score,0.36333333333333334,0.39,,,,,741
0,score,0.36333333333333334,0.39,,,,,742
0,score,0.36333333333333334,0.39,,,,,743
0,score,0.36333333333333334,0.39,,,,,744
0,score,0.36333333333333334,0.39,,,,,745
0,score,0.36333333333333334,0.39,,,,,746
0,score,0.36333333333333334,0.39,,,,,747
0,score,0.36333333333333334,0.39,,,,,748
0,score,0.36333333333333334,0.39,,,,,749
0,score,0.36333333333333334,0.39,,,,,750
0,score,0.36333333333333334,0.39,,,,,751
0,score,0.36333333333333334,0.39,,,,,752
0,score,0.36333333333333334,0.39,,,,,753
0,score,0.36333333333333334,0.39,,,,,754
0,score,0.36333333333333334,0.39,,,,,755
0,score,0.36333333333333334,0.39,,,,,756
0,score,0.36333333333333334,0.39,,,,,757
0,score,0.36333333333333334,0.39,,,,,758
0,score,0.36333333333333334,0.39,,,,,759
0.3546666666666667,fit,0.36333333333333334,0.39,370,215,753,162,760
0.3546666666666667,fit,0.36333333333333334,0.39,370,215,753,162,761
0.3546666666666667,fit,0.36333333333333334,0.39,370,215,753,162,762
0.3546666666666667,fit,0.36333333333333334,0.39,370,215,753,162,763
0.3546666666666667,fit,0.36333333333333334,0.39,370,215,753,162,764
0.3546666666666667,fit,0.36333333333333334,0.39,370,215,753,162,765
0.3546666666666667,fit,0.36333333333333334,0.39,370,215,753,162,766
0.3546666666666667,fit,0.36333333333333334,0.39,370,215,753,162,767
0.3546666666666667,fit,0.36333333333333334,0.39,370,215,753,162,768
0.3546666666666667,fit,0.36333333333333334,0.39,370,215,753,162,769
0.3546666666666667,fit,0.36333333333333334,0.39,370,215,753,162,770
0.3546666666666667,fit,0.36333333333333334,0.39,370,215,753,162,771
0.3546666666666667,fit,0.36333333333333334,0.39,370,215,753,162,772
0.3546666666666667,fit,0.36333333333333334,0.39,370,215,753,162,773
0.3546666666666667,fit,0.36333333333333334,0.39,370,215,753,162,774
0.3546666666666667,fit,0.36333333333333334,0.39,370,215,753,162,775
0.3546666666666667,fit,0.36333333333333334,0.39,370,215,753,162,776
0.3546666666666667,fit,0.36333333333333334,0.39,370,215,753,162,777
0.3546666666666667,fit,0.36333333333333334,0.39,370,215,753,162,778
0.3546666666666667,fit,0.36333333333333334,0.39,370,215,753,162,779
0.3546666666666667,fit,0.36333333333333334,0.39,370,215,753,162,780
0.3546666666666667,fit,0.36333333333333334,0.39,370,215,753,162,781
0.3546666666666667,fit,0.36333333333333334,0.39,370,215,753,162,782
0.3546666666666667,fit,0.36333333333333334,0.39,370,215,753,162,783
0.3546666666666667,fit,0.36333333333333334,0.39,370,215,753,162,784
0.3546666666666667,fit,0.36333333333333334,0.39,370,215,753,162,785
0.3546666666666667,fit,0.36333333333333334,0.39,370,215,753,162,786
0.3546666666666667,fit,0.36333333333333334,0.39,370,215,753,162,787
0.3546666666666667,fit,0.36333333333333334,0.39,370,215,753,162,788
0.3546666666666667,fit,0.36333333333333334,0.39,370,215,753,162,789
0.3546666666666667,score,0.37333333333333335,0.54,370,215,753,162,790
0.3546666666666667,score,0.37333333333333335,0.54,370,215,753,162,791
0.3546666666666667,score,0.37333333333333335,0.54,370,215,753,162,792
0.3546666666666667,score,0.37333333333333335,0.54,370,215,753,162,793
0.3546666666666667,score,0.37333333333333335,0.54,370,215,753,162,794
0.3546666666666667,score,0.37333333333333335,0.54,370,215,753,162,795
0.3546666666666667,score,0.37333333333333335,0.54,370,215,753,162,796
0.3546666666666667,score,0.37333333333333335,0.54,370,215,753,162,797
0.3546666666666667,score,0.37333333333333335,0.54,370,215,753,162,798
0.3546666666666667,score,0.37333333333333335,0.54,370,215,753,162,799
0.3546666666666667,score,0.37333333333333335,0.54,370,215,753,162,800
0.3546666666666667,score,0.37333333333333335,0.54,370,215,753,162,801
0.3546666666666667,score,0.37333333333333335,0.54,370,215,753,162,802
0.3546666666666667,score,0.37333333333333335,0.54,370,215,753,162,803
0.3546666666666667,score,0.37333333333333335,0.54,370,215,753,162,804
0.3546666666666667,score,0.37333333333333335,0.54,370,215,753,162,805
0.3546666666666667,score,0.37333333333333335,0.54,370,215,753,162,806
0.3546666666666667,score,0.37333333333333335,0.54,370,215,753,162,807
0.3546666666666667,score,0.37333333333333335,0.54,370,215,753,162,808
0.3546666666666667,score,0.37333333333333335,0.54,370,215,753,162,809
0.3546666666666667,score,0.37333333333333335,0.54,370,215,753,162,810
0.3546666666666667,score,0.37333333333333335,0.54,370,215,753,162,811
0.3546666666666667,score,0.37333333333333335,0.54,370,215,753,162,812
0.3546666666666667,score,0.37333333333333335,0.54,370,215,753,162,813
0.3546666666666667,score,0.37333333333333335,0.54,370,215,753,162,814
0.3546666666666667,score,0.37333333333333335,0.54,370,215,753,162,815
0.3546666666666667,score,0.37333333333333335,0.54,370,215,753,162,816
0.3546666666666667,score,0.37333333333333335,0.54,370,215,753,162,817
0.3546666666666667,score,0.37333333333333335,0.54,370,215,753,162,818
0.3546666666666667,score,0.37333333333333335,0.54,370,215,753,162,819
0.4866666666666667,fit,0.37333333333333335,0.54,328,252,518,402,820
0.4866666666666667,fit,0.37333333333333335,0.54,328,252,518,402,821
0.4866666666666667,fit,0.37333333333333335,0.54,328,252,518,402,822
0.4866666666666667,fit,0.37333333333333335,0.54,328,252,518,402,823
0.4866666666666667,fit,0.37333333333333335,0.54,328,252,518,402,824
0.4866666666666667,fit,0.37333333333333335,0.54,328,252,518,402,825
0.4866666666666667,fit,0.37333333333333335,0.54,328,252,518,402,826
0.4866666666666667,fit,0.37333333333333335,0.54,328,252,518,402,827
0.4866666666666667,fit,0.37333333333333335,0.54,328,252,518,402,828
0.4866666666666667,fit,0.37333333333333335,0.54,328,252,518,402,829
0.4866666666666667,fit,0.37333333333333335,0.54,328,252,518,402,830
0.4866666666666667,fit,0.37333333333333335,0.54,328,252,518,402,831
0.4866666666666667,fit,0.37333333333333335,0.54,328,252,518,402,832
0.4866666666666667,fit,0.37333333333333335,0.54,328,252,518,402,833
0.4866666666666667,fit,0.37333333333333335,0.54,328,252,518,402,834
0.4866666666666667,fit,0.37333333333333335,0.54,328,252,518,402,835
0.4866666666666667,fit,0.37333333333333335,0.54,328,252,518,402,836
0.4866666666666667,fit,0.37333333333333335,0.54,328,252,518,402,837
0.4866666666666667,fit,0.37333333333333335,0.54,328,252,518,402,838
0.4866666666666667,fit,0.37333333333333335,0.54,328,252,518,402,839
0.4866666666666667,fit,0.37333333333333335,0.54,328,252,518,402,840
0.4866666666666667,fit,0.37333333333333335,0.54,328,252,518,402,841
0.4866666666666667,fit,0.37333333333333335,0.54,328,252,518,402,842
0.4866666666666667,fit,0.37333333333333335,0.54,328,252,518,402,843
0.4866666666666667,fit,0.37333333333333335,0.54,328,252,518,402,844
0.4866666666666667,fit,0.37333333333333335,0.54,328,252,518,402,845
0.4866666666666667,fit,0.37333333333333335,0.54,328,252,518,402,846
0.4866666666666667,fit,0.37333333333333335,0.54,328,252,518,402,847
0.4866666666666667,fit,0.37333333333333335,0.54,328,252,518,402,848
0.4866666666666667,fit,0.37333333333333335,0.54,328,252,518,402,849
0.4866666666666667,score,0.54,0.6866666666666666,328,252,518,402,850
0.4866666666666667,score,0.54,0.6866666666666666,328,252,518,402,851
0.4866666666666667,score,0.54,0.6866666666666666,328,252,518,402,852
0.4866666666666667,score,0.54,0.6866666666666666,328,252,518,402,853
0.4866666666666667,score,0.54,0.6866666666666666,328,252,518,402,854
0.4866666666666667,score,0.54,0.6866666666666666,328,252,518,402,855
0.4866666666666667,score,0.54,0.6866666666666666,328,252,518,402,856
0.4866666666666667,score,0.54,0.6866666666666666,328,252,518,402,857
0.4866666666666667,score,0.54,0.6866666666666666,328,252,518,402,858
0.4866666666666667,score,0.54,0.6866666666666666,328,252,518,402,859
0.4866666666666667,score,0.54,0.6866666666666666,328,252,518,402,860
0.4866666666666667,score,0.54,0.6866666666666666,328,252,518,402,861
0.4866666666666667,score,0.54,0.6866666666666666,328,252,518,402,862
0.4866666666666667,score,0.54,0.6866666666666666,328,252,518,402,863
0.4866666666666667,score,0.54,0.6866666666666666,328,252,518,402,864
0.4866666666666667,score,0.54,0.6866666666666666,328,252,518,402,865
0.4866666666666667,score,0.54,0.6866666666666666,328,252,518,402,866
0.4866666666666667,score,0.54,0.6866666666666666,328,252,518,402,867
0.4866666666666667,score,0.54,0.6866666666666666,328,252,518,402,868
0.4866666666666667,score,0.54,0.6866666666666666,328,252,518,402,869
0.4866666666666667,score,0.54,0.6866666666666666,328,252,518,402,870
0.4866666666666667,score,0.54,0.6866666666666666,328,252,518,402,871
0.4866666666666667,score,0.54,0.6866666666666666,328,252,518,402,872
0.4866666666666667,score,0.54,0.6866666666666666,328,252,518,402,873
0.4866666666666667,score,0.54,0.6866666666666666,328,252,518,402,874
0.4866666666666667,score,0.54,0.6866666666666666,328,252,518,402,875
0.4866666666666667,score,0.54,0.6866666666666666,328,252,518,402,876
0.4866666666666667,score,0.54,0.6866666666666666,328,252,518,402,877
0.4866666666666667,score,0.54,0.6866666666666666,328,252,518,402,878
0.4866666666666667,score,0.54,0.6866666666666666,328,252,518,402,879
0.6293333333333333,fit,0.54,0.6866666666666666,227,304,252,717,880
0.6293333333333333,fit,0.54,0.6866666666666666,227,304,252,717,881
0.6293333333333333,fit,0.54,0.6866666666666666,227,304,252,717,882
0.6293333333333333,fit,0.54,0.6866666666666666,227,304,252,717,883
0.6293333333333333,fit,0.54,0.6866666666666666,227,304,252,717,884
0.6293333333333333,fit,0.54,0.6866666666666666,227,304,252,717,885
0.6293333333333333,fit,0.54,0.6866666666666666,227,304,252,717,886
0.6293333333333333,fit,0.54,0.6866666666666666,227,304,252,717,887
0.6293333333333333,fit,0.54,0.6866666666666666,227,304,252,717,888
0.6293333333333333,fit,0.54,0.6866666666666666,227,304,252,717,889
0.6293333333333333,fit,0.54,0.6866666666666666,227,304,252,717,890
0.6293333333333333,fit,0.54,0.6866666666666666,227,304,252,717,891
0.6293333333333333,fit,0.54,0.6866666666666666,227,304,252,717,892
0.6293333333333333,fit,0.54,0.6866666666666666,227,304,252,717,893
0.6293333333333333,fit,0.54,0.6866666666666666,227,304,252,717,894
0.6293333333333333,fit,0.54,0.6866666666666666,227,304,252,717,895
0.6293333333333333,fit,0.54,0.6866666666666666,227,304,252,717,896
0.6293333333333333,fit,0.54,0.6866666666666666,227,304,252,717,897
0.6293333333333333,fit,0.54,0.6866666666666666,227,304,252,717,898
0.6293333333333333,fit,0.54,0.6866666666666666,227,304,252,717,899
0.6293333333333333,fit,0.54,0.6866666666666666,227,304,252,717,900
0.6293333333333333,fit,0.54,0.6866666666666666,227,304,252,717,901
0.6293333333333333,fit,0.54,0.6866666666666666,227,304,252,717,902
0.6293333333333333,fit,0.54,0.6866666666666666,227,304,252,717,903
0.6293333333333333,fit,0.54,0.6866666666666666,227,304,252,717,904
0.6293333333333333,fit,0.54,0.6866666666666666,227,304,252,717,905
0.6293333333333333,fit,0.54,0.6866666666666666,227,304,252,717,906
0.6293333333333333,fit,0.54,0.6866666666666666,227,304,252,717,907
0.6293333333333333,fit,0.54,0.6866666666666666,227,304,252,717,908
0.6293333333333333,fit,0.54,0.6866666666666666,227,304,252,717,909
0.6293333333333333,score,0.6833333333333333,0.73,227,304,252,717,910
0.6293333333333333,score,0.6833333333333333,0.73,227,304,252,717,911
0.6293333333333333,score,0.6833333333333333,0.73,227,304,252,717,912
0.6293333333333333,score,0.6833333333333333,0.73,227,304,252,717,913
0.6293333333333333,score,0.6833333333333333,0.73,227,304,252,717,914
0.6293333333333333,score,0.6833333333333333,0.73,227,304,252,717,915
0.6293333333333333,score,0.6833333333333333,0.73,227,304,252,717,916
0.6293333333333333,score,0.6833333333333333,0.73,227,304,252,717,917
0.6293333333333333,score,0.6833333333333333,0.73,227,304,252,717,918
0.6293333333333333,score,0.6833333333333333,0.73,227,304,252,717,919
0.6293333333333333,score,0.6833333333333333,0.73,227,304,252,717,920
0.6293333333333333,score,0.6833333333333333,0.73,227,304,252,717,921
0.6293333333333333,score,0.6833333333333333,0.73,227,304,252,717,922
0.6293333333333333,score,0.6833333333333333,0.73,227,304,252,717,923
0.6293333333333333,score,0.6833333333333333,0.73,227,304,252,717,924
0.6293333333333333,score,0.6833333333333333,0.73,227,304,252,717,925
0.6293333333333333,score,0.6833333333333333,0.73,227,304,252,717,926
0.6293333333333333,score,0.6833333333333333,0.73,227,304,252,717,927
0.6293333333333333,score,0.6833333333333333,0.73,227,304,252,717,928
0.6293333333333333,score,0.6833333333333333,0.73,227,304,252,717,929
0.6293333333333333,score,0.6833333333333333,0.73,227,304,252,717,930
0.6293333333333333,score,0.6833333333333333,0.73,227,304,252,717,931
0.6293333333333333,score,0.6833333333333333,0.73,227,304,252,717,932
0.6293333333333333,score,0.6833333333333333,0.73,227,304,252,717,933
0.6293333333333333,score,0.6833333333333333,0.73,227,304,252,717,934
0.6293333333333333,score,0.6833333333333333,0.73,227,304,252,717,935
0.6293333333333333,score,0.6833333333333333,0.73,227,304,252,717,936
0.6293333333333333,score,0.6833333333333333,0.73,227,304,252,717,937
0.6293333333333333,score,0.6833333333333333,0.73,227,304,252,717,938
0.6293333333333333,score,0.6833333333333333,0.73,227,304,252,717,939
0.7253333333333334,score,0.6833333333333333,0.73,153,356,56,935,940
0.7286666666666667,score,0.6833333333333333,0.73,156,350,57,937,941
0.7226666666666667,score,0.6833333333333333,0.73,152,361,56,931,942
0.7213333333333334,score,0.6833333333333333,0.73,153,364,53,930,943
0.7206666666666667,score,0.6833333333333333,0.73,155,368,51,926,944
0.7253333333333334,score,0.6833333333333333,0.73,156,360,51,933,945
0.73,score,0.6833333333333333,0.73,165,351,54,930,946
0.7326666666666667,score,0.6833333333333333,0.73,162,346,55,937,947
0.7266666666666667,score,0.6833333333333333,0.73,165,357,55,923,948
0.726,score,0.6833333333333333,0.73,170,353,58,919,949
0.7293333333333333,score,0.6833333333333333,0.73,166,345,61,928,950
0.724,score,0.6833333333333333,0.73,164,353,61,922,951
0.7266666666666667,score,0.6833333333333333,0.73,161,352,58,929,952
0.724,score,0.6833333333333333,0.73,162,354,60,924,953
0.728,score,0.6833333333333333,0.73,160,346,62,932,954
0.7273333333333334,score,0.6833333333333333,0.73,159,348,62,931,955
0.724,score,0.6833333333333333,0.73,160,352,62,926,956
0.7206666666666667,score,0.6833333333333333,0.73,156,351,68,925,957
0.7193333333333334,score,0.6833333333333333,0.73,153,353,68,926,958
0.7226666666666667,score,0.6833333333333333,0.73,156,348,68,928,959
