,bestsol,bestgsol
0,-0.33567078062403893,-0.32689028100662276
1,0.010522259205281229,0.02685276403305695
2,-0.07268121109140004,0.06773941328651399
3,0.41075744998850927,0.3143397155679666
4,-0.3454373532200701,-0.3437305161724741
5,-0.28195079737718254,-0.30317785561248356
6,0.16605094422529823,0.12214395858381699
7,0.3589953523970819,0.2070746260711887
8,0.35785971907717323,0.4351460995802316
9,0.03281247670108113,-0.05475582427426812
10,0.08551694869225976,0.03395195559793202
11,0.7843281991986611,0.8277602987434387
12,1.6271481636184502,1.7021383215515058
13,-0.11879131121323355,-0.2516759665174966
14,0.10549738314222343,0.3407762760081
15,-0.5106810730056118,-0.5316736941434711
16,-1.8122397226946483,-1.5336083180726119
17,-0.10236759027409106,0.061046306332319535
18,-0.4410195863059265,-0.4605227239069939
19,-0.1018515204250165,-0.11453404859368777
20,0.015009106100828704,0.15577906580129003
21,0.6649156452101583,0.6771074324107471
22,0.2752938321661353,0.28875919300437325
23,-0.5602952709206013,-0.5279079121346758
24,0.3531753408625258,0.28388902138764543
25,0.32506621337753283,0.3310116624142066
26,-0.6086388427156303,-0.4837877794918627
27,0.562547052810764,0.5476376478871214
28,1.0208213918428044,0.9330121736690795
29,-0.6489030337146428,-0.47559992963420605
30,0.7273778242236697,0.8849369269602617
31,0.4852245662667686,0.4334565615948906
32,-0.645604016283513,-0.47423169858446335
33,0.3076915753653891,0.1471435389768669
34,0.33397521741692054,0.2889897232237611
35,1.0992411579095633,1.0753428236037565
36,0.2687447547366469,0.18156453760216462
37,0.1320124831272455,0.07672153507295197
38,0.23759589407483928,0.057039100880177995
39,-0.3177911537525757,-0.2579328099033437
40,-0.0348137747388589,-0.06722601165208542
41,-0.12121969338388314,-0.16862737146402326
42,0.40731559523280125,0.272961715458289
43,0.41108625052764103,0.448811301116784
44,-1.2815462491082743,-1.2623665496127887
45,1.083515127879936,0.8938603203298214
46,-0.35344412017159527,-0.22814852523778725
47,0.15803411977631573,-0.028364646348863563
48,0.014683597921382137,0.24809687041838582
49,-1.5841321305049754,-1.4927135231726616
50,1.0525117892856224,0.9629014712938918
51,3.7941339939723964,3.7544210647313916
52,-2.7868552435227936,-2.658443933872845
53,0.32450251038304073,0.363195593424669
54,-0.19795545861118796,-0.3518369011715776
55,-1.2857801457764917,-1.1783868508214719
56,-0.3514067122937968,-0.3668827408312387
57,-1.0639285912614769,-1.116065880314758
58,-0.45327025572326335,-0.5262656223284051
59,-0.10016576418217818,-0.00649889021976216
60,-0.1742073394281628,0.006531976689813475
61,0.1497764654443243,0.07364488892445306
62,-0.254454076401934,-0.30647691492279955
63,-0.10621851539544476,0.0635110377806542
64,-0.29830613316209,-0.3362211265605868
65,0.5244359257463905,0.3442739511380402
66,0.0997351089342044,0.0692576146333467
67,1.4599988840947633,1.4802351592341412
68,-0.7329174792056703,-0.7322408306229145
69,-0.7417475770755295,-0.7938730313366426
70,-0.41995462133478156,-0.5319533758488646
71,-0.5856177179437718,-0.6223255788164972
72,-0.12725965763807237,-0.1735152098491897
73,-0.3225813211115252,-0.30875550039879585
74,-0.0748776927622403,0.037860565544487156
75,-0.38402361883671443,-0.3782920231579824
76,0.25162549774021686,0.04709754015102777
77,-0.31722870675249726,-0.26492389806083233
78,-0.34701022413767313,-0.47532907094234417
79,-0.619603394908025,-0.5032382508432418
80,0.9631498044472697,1.0103642321781663
81,0.5765400920041024,0.5573946481490543
82,0.05971402416477472,0.07702202469722583
83,-0.051693628688473874,-0.17129975277761178
84,-0.25628455205688566,-0.24415390970005546
85,-0.27823470162704533,-0.46829698453857627
86,-0.12967776896782543,-0.3059510420714326
87,0.42066646727688173,0.5002700291544261
88,0.4042590630936249,0.36670138477662734
89,-0.43915109759984,-0.4610085646263788
90,-0.22347465348901385,-0.15310731398299882
91,0.11604162906919249,0.09313939930243911
92,0.005666618444659422,0.06689199254607643
93,-0.1674640174510795,-0.21211710399853947
94,-0.8522259752787846,-0.8532293199011444
95,0.5085498349983488,0.4894363995037458
96,0.8105851851617731,0.8608966599417845
97,0.05323938894375184,0.05252243866908027
98,-0.6033994193993817,-0.6401469359221709
99,-0.65173158002884,-0.6896908420413744
100,-0.08680901777836073,-0.053472867600406024
101,-0.6975300119263208,-0.5395010711117657
102,-0.13691279035192128,-0.278585744225013
103,0.4863899090085526,0.47272960014858917
104,-1.0127540684693586,-1.0742029696346753
105,-0.3787012122141556,-0.2956301928608806
106,0.20392529949372423,0.15278910588414174
107,0.16102931048608152,0.0036095822817499203
108,-1.0021308352288238,-0.9850153268120339
109,-0.11810604434144452,-0.09541251354002156
110,-0.23632357526597456,-0.20387703090905984
111,0.8345581167905984,0.8521972469784341
112,-0.02562643016651808,-0.11439213501482717
113,-0.17555325608990105,-0.0739277705485398
114,0.32772824980390425,0.27672085993175244
115,-0.8551848677598541,-0.7915158060999143
116,0.7129636037359892,0.6864866136456316
117,0.3181034010271635,0.3405254839708196
118,0.24656961581170772,0.32238181273943656
119,0.6246093403270639,0.645588988236585
120,0.19973274300869365,0.36743624862614266
121,-0.46467231284926436,-0.5073416222495042
122,-0.6147718824350178,-0.4337070405967742
123,-0.03398391418606662,-0.07440542210532614
124,0.23118704814459343,0.25773497680693763
125,-0.38153308639974315,-0.2809592004148128
126,1.2384006535509047,1.03050509106439
127,-0.9162229446240396,-0.9358707227294202
128,0.3310606776287864,0.21657058625347614
129,-0.11643106547440439,-0.06636048185834517
130,-1.0964753007959904,-1.1808234334942649
131,1.015737034888733,0.8722648233460395
132,-0.37616276051811337,-0.37907958185120716
133,0.18618738337398655,0.19925850806860684
134,0.8367929249741978,0.7902466388029151
135,1.2912964984638944,1.345940218144372
136,0.9225136320023017,0.762827963704501
137,0.3532197321805295,0.35294875016165106
138,0.09572296054390947,-0.0075173562044502165
139,0.11573781415794782,0.06777118101840648
140,0.27498007563828925,0.3104290992683446
141,-0.2573555537512221,-0.2023883338113268
142,-0.502617859613293,-0.3659687967121744
143,-0.12961516324128458,-0.2714007774709499
144,-0.2863263803436665,-0.09356766706806077
145,-0.24698271287346596,-0.19874692400256455
146,-0.09343088462560079,-0.07364535953074755
147,0.28296603135171716,0.36489365457818873
148,-0.20508782537636752,-0.22772954608619014
149,0.3148606291913473,0.34203167769740117
150,0.449395512555639,0.2779579583509538
151,0.49006842695361674,0.3562139858577204
152,0.6104515934584016,0.547852298567306
153,-0.7837993460247311,-0.7813098874070821
154,-0.2090832135868856,-0.28510037996461585
155,-1.4986516712059426,-1.375603397655133
156,1.5131994245500249,1.4623046312014207
157,-0.6757199903970894,-0.6540589215611317
158,-1.107302418841346,-1.006156432508424
159,-0.13702522359799396,-0.3364959028218555
160,-0.7468696260405006,-0.8539902152380395
161,-0.18202010049935965,-0.16169476497846078
162,0.08462483775939086,-0.08442771945278366
163,-1.1077061202316945,-0.9768362870416547
164,0.39584864840185036,0.3406488299497237
165,1.5301673836149088,1.3561561318080495
166,0.6604127993596725,0.5463147253323919
167,-0.23039687987250612,-0.17431802740282906
168,0.03819286754560657,-0.05321836493522532
169,-0.13097612428772443,-0.15050900874850565
170,0.6005904357234071,0.6689201488416442
171,-0.09886237046563734,-0.1027800475019608
172,-0.6247603891821155,-0.8206524353485002
173,0.3091514528649538,0.46539617312756065
174,-0.16256017997886904,-0.17878569481679174
175,0.04339239167321367,0.06540918190759047
176,-0.20022919234391764,-0.1974362670800806
177,0.5670226108496903,0.4930992608131741
178,0.5738337407093336,0.6059780600177191
179,0.2899454655862171,0.33564064317174314
180,0.41088919342454067,0.37388418872267465
181,0.5192697313693986,0.655100604550469
182,0.775461633060277,0.7652661654331333
183,0.9051207590613259,0.9270099081513911
184,-0.6170213597119084,-0.4582946012978218
185,-0.44438065782562647,-0.40395993122717755
186,-0.027516302391816478,-0.13378482292950084
187,-0.06358613897293783,-0.12547206740117242
188,0.7805108999608608,0.7055428683770947
189,0.916424602677321,0.8164434430281996
190,-0.9032805378602246,-0.7454059699390184
191,0.3907770725304691,0.42305664993111236
192,0.024532422734478913,0.1511417982820811
193,-0.47572408475235917,-0.47160906775642353
194,0.6387542076814138,0.7225643813186172
195,0.6262204982464958,0.5707817133871542
196,0.06216989425063608,0.08098419599191273
197,0.3847893115664158,0.6746191568046733
198,-0.1783482002217227,-0.18586319760099232
199,-1.1208826684707125,-1.143977520949414
200,0.6542147996064979,0.5473545687296553
201,0.5206065726881569,0.6438223938272
202,0.1724498332419663,0.20439994999616024
203,-0.39837590200075146,-0.3276913865184056
204,-0.5458318082235796,-0.3047151607856424
205,-0.15281419073030977,-0.29567710528430097
206,0.2434057371813821,0.23436487628499197
207,1.3990593885104237,1.3253100301052962
208,-1.9154694637931728,-1.8655179007419846
209,0.0608848366385326,0.18843072984877346
210,0.37189959135212775,0.4030923790761012
211,0.6095082202582783,0.6261325842419071
212,0.033087266422023254,-0.13081315749982303
213,0.25582633626900253,0.12012222341518153
214,-1.0527251828081248,-1.069330251407431
215,0.6405213396404501,0.577017230266431
216,-0.13777138795480773,-0.13050578865762225
217,0.02532115130233127,0.015655658617864884
218,0.399764924171035,0.4102979983012384
219,0.11964501993760787,0.03473678849450372
220,-0.22990087395314276,-0.1696364752633486
221,0.10887755724035905,0.19555701781256338
222,0.6442713447547844,0.6286467583279937
223,0.5709265993099625,0.5010171773789813
224,0.5715259404334111,0.4669938518116749
225,-0.5591366102769011,-0.7193253536080686
226,0.016108144920883975,-0.11105080751242487
227,1.2252986087242697,1.2360861552482263
228,0.13945814808529763,0.32140050237251033
229,-0.0446484545351129,0.062059829100994265
230,-0.2929702436316579,-0.11953592520393046
231,1.0828043109508767,1.1447118748844367
232,-0.21149646176414857,-0.1839724853329193
233,-0.6842431643588662,-0.7760770083606465
234,-0.2949021531058255,-0.27196345163611907
235,-0.00032238324094076266,0.030597521089778233
236,-0.6098806071272022,-0.5416994940179463
237,0.26058272586117437,0.1938505842432631
238,0.1995711447306714,0.3049912878394414
239,0.1725331728727507,0.2304466806141811
240,-0.11288683192917333,-0.04186330044962577
241,-0.5561038535325,-0.6573286436394747
242,0.6385713269017198,0.5510542043703073
243,-0.04909972260205663,0.09233087608894645
244,-0.5380583051632174,-0.3956294095817166
245,-0.4382966297586457,-0.1510762652272127
246,0.45796465633578026,0.378073030514577
247,-0.5778022406647876,-0.214105545143501
248,-0.06500561653432238,-0.15899986843869796
249,-0.02109024909478662,-0.06115223781070278
250,-0.3613131270431252,-0.443602971038131
251,0.4262252971652469,0.43759690412530683
252,-0.15110570629137057,-0.2870887223637708
253,-0.08189477911419381,-0.03176026381702225
254,-0.19508894678740096,-0.05346457260390104
255,-0.3080248389214136,-0.31866427794973595
256,-0.7977476700475217,-0.8053206410981232
257,0.028952271407147796,0.16499181480432298
258,-0.2380668389125917,0.0022048853509002223
259,-1.0097631490648482,-0.8498739331124869
260,0.156297662863451,0.13627782651848694
261,1.6920796576427815,1.7804090862451638
262,-0.4800948385650029,-0.5377389478639093
263,0.49168535778733324,0.5182640189333115
264,-0.574303699196778,-0.4823100064128921
265,-0.8197710220347914,-0.8193720608807139
266,0.2934191457548254,0.1671937516948456
267,-0.3830278128736719,-0.5283968358925097
268,-1.1544751932118777,-1.0140848558904243
269,-0.6777293187552016,-0.7508589122397616
270,-0.4697164316459185,-0.3966304951926909
271,-0.38294707909189757,-0.3352042407263779
272,0.15417653252733948,0.29092846365308095
273,-0.20266297598937164,-0.251240598132687
