specialist_score,specialist_cycle,prefit_evaluation,postfit_evaluation,cm_true_positive,cm_false_positive,cm_false_negative,cm_true_negative,gen
0,fit,,,,,,,700
0,fit,,,,,,,701
0,fit,,,,,,,702
0,fit,,,,,,,703
0,fit,,,,,,,704
0,fit,,,,,,,705
0,fit,,,,,,,706
0,fit,,,,,,,707
0,fit,,,,,,,708
0,fit,,,,,,,709
0,fit,,,,,,,710
0,fit,,,,,,,711
0,fit,,,,,,,712
0,fit,,,,,,,713
0,fit,,,,,,,714
0,fit,,,,,,,715
0,fit,,,,,,,716
0,fit,,,,,,,717
0,fit,,,,,,,718
0,fit,,,,,,,719
0,score,0.4866666666666667,0.48333333333333334,,,,,720
0,score,0.4866666666666667,0.48333333333333334,,,,,721
0,score,0.4866666666666667,0.48333333333333334,,,,,722
0,score,0.4866666666666667,0.48333333333333334,,,,,723
0,score,0.4866666666666667,0.48333333333333334,,,,,724
0,score,0.4866666666666667,0.48333333333333334,,,,,725
0,score,0.4866666666666667,0.48333333333333334,,,,,726
0,score,0.4866666666666667,0.48333333333333334,,,,,727
0,score,0.4866666666666667,0.48333333333333334,,,,,728
0,score,0.4866666666666667,0.48333333333333334,,,,,729
0,score,0.4866666666666667,0.48333333333333334,,,,,730
0,score,0.4866666666666667,0.48333333333333334,,,,,731
0,score,0.4866666666666667,0.48333333333333334,,,,,732
0,score,0.4866666666666667,0.48333333333333334,,,,,733
0,score,0.4866666666666667,0.48333333333333334,,,,,734
0,score,0.4866666666666667,0.48333333333333334,,,,,735
0,score,0.4866666666666667,0.48333333333333334,,,,,736
0,score,0.4866666666666667,0.48333333333333334,,,,,737
0,score,0.4866666666666667,0.48333333333333334,,,,,738
0,score,0.4866666666666667,0.48333333333333334,,,,,739
0.526,fit,0.4866666666666667,0.48333333333333334,509,143,331,17,740
0.526,fit,0.4866666666666667,0.48333333333333334,509,143,331,17,741
0.526,fit,0.4866666666666667,0.48333333333333334,509,143,331,17,742
0.526,fit,0.4866666666666667,0.48333333333333334,509,143,331,17,743
0.526,fit,0.4866666666666667,0.48333333333333334,509,143,331,17,744
0.526,fit,0.4866666666666667,0.48333333333333334,509,143,331,17,745
0.526,fit,0.4866666666666667,0.48333333333333334,509,143,331,17,746
0.526,fit,0.4866666666666667,0.48333333333333334,509,143,331,17,747
0.526,fit,0.4866666666666667,0.48333333333333334,509,143,331,17,748
0.526,fit,0.4866666666666667,0.48333333333333334,509,143,331,17,749
0.526,fit,0.4866666666666667,0.48333333333333334,509,143,331,17,750
0.526,fit,0.4866666666666667,0.48333333333333334,509,143,331,17,751
0.526,fit,0.4866666666666667,0.48333333333333334,509,143,331,17,752
0.526,fit,0.4866666666666667,0.48333333333333334,509,143,331,17,753
0.526,fit,0.4866666666666667,0.48333333333333334,509,143,331,17,754
0.526,fit,0.4866666666666667,0.48333333333333334,509,143,331,17,755
0.526,fit,0.4866666666666667,0.48333333333333334,509,143,331,17,756
0.526,fit,0.4866666666666667,0.48333333333333334,509,143,331,17,757
0.526,fit,0.4866666666666667,0.48333333333333334,509,143,331,17,758
0.526,fit,0.4866666666666667,0.48333333333333334,509,143,331,17,759
0.526,score,0.51,0.5033333333333333,509,143,331,17,760
0.526,score,0.51,0.5033333333333333,509,143,331,17,761
0.526,score,0.51,0.5033333333333333,509,143,331,17,762
0.526,score,0.51,0.5033333333333333,509,143,331,17,763
0.526,score,0.51,0.5033333333333333,509,143,331,17,764
0.526,score,0.51,0.5033333333333333,509,143,331,17,765
0.526,score,0.51,0.5033333333333333,509,143,331,17,766
0.526,score,0.51,0.5033333333333333,509,143,331,17,767
0.526,score,0.51,0.5033333333333333,509,143,331,17,768
0.526,score,0.51,0.5033333333333333,509,143,331,17,769
0.526,score,0.51,0.5033333333333333,509,143,331,17,770
0.526,score,0.51,0.5033333333333333,509,143,331,17,771
0.526,score,0.51,0.5033333333333333,509,143,331,17,772
0.526,score,0.51,0.5033333333333333,509,143,331,17,773
0.526,score,0.51,0.5033333333333333,509,143,331,17,774
0.526,score,0.51,0.5033333333333333,509,143,331,17,775
0.526,score,0.51,0.5033333333333333,509,143,331,17,776
0.526,score,0.51,0.5033333333333333,509,143,331,17,777
0.526,score,0.51,0.5033333333333333,509,143,331,17,778
0.526,score,0.51,0.5033333333333333,509,143,331,17,779
0.464,fit,0.51,0.5033333333333333,448,142,394,16,780
0.464,fit,0.51,0.5033333333333333,448,142,394,16,781
0.464,fit,0.51,0.5033333333333333,448,142,394,16,782
0.464,fit,0.51,0.5033333333333333,448,142,394,16,783
0.464,fit,0.51,0.5033333333333333,448,142,394,16,784
0.464,fit,0.51,0.5033333333333333,448,142,394,16,785
0.464,fit,0.51,0.5033333333333333,448,142,394,16,786
0.464,fit,0.51,0.5033333333333333,448,142,394,16,787
0.464,fit,0.51,0.5033333333333333,448,142,394,16,788
0.464,fit,0.51,0.5033333333333333,448,142,394,16,789
0.464,fit,0.51,0.5033333333333333,448,142,394,16,790
0.464,fit,0.51,0.5033333333333333,448,142,394,16,791
0.464,fit,0.51,0.5033333333333333,448,142,394,16,792
0.464,fit,0.51,0.5033333333333333,448,142,394,16,793
0.464,fit,0.51,0.5033333333333333,448,142,394,16,794
0.464,fit,0.51,0.5033333333333333,448,142,394,16,795
0.464,fit,0.51,0.5033333333333333,448,142,394,16,796
0.464,fit,0.51,0.5033333333333333,448,142,394,16,797
0.464,fit,0.51,0.5033333333333333,448,142,394,16,798
0.464,fit,0.51,0.5033333333333333,448,142,394,16,799
0.464,score,0.4766666666666667,0.48,448,142,394,16,800
0.464,score,0.4766666666666667,0.48,448,142,394,16,801
0.464,score,0.4766666666666667,0.48,448,142,394,16,802
0.464,score,0.4766666666666667,0.48,448,142,394,16,803
0.464,score,0.4766666666666667,0.48,448,142,394,16,804
0.464,score,0.4766666666666667,0.48,448,142,394,16,805
0.464,score,0.4766666666666667,0.48,448,142,394,16,806
0.464,score,0.4766666666666667,0.48,448,142,394,16,807
0.464,score,0.4766666666666667,0.48,448,142,394,16,808
0.464,score,0.4766666666666667,0.48,448,142,394,16,809
0.464,score,0.4766666666666667,0.48,448,142,394,16,810
0.464,score,0.4766666666666667,0.48,448,142,394,16,811
0.464,score,0.4766666666666667,0.48,448,142,394,16,812
0.464,score,0.4766666666666667,0.48,448,142,394,16,813
0.464,score,0.4766666666666667,0.48,448,142,394,16,814
0.464,score,0.4766666666666667,0.48,448,142,394,16,815
0.464,score,0.4766666666666667,0.48,448,142,394,16,816
0.464,score,0.4766666666666667,0.48,448,142,394,16,817
0.464,score,0.4766666666666667,0.48,448,142,394,16,818
0.464,score,0.4766666666666667,0.48,448,142,394,16,819
0.507,fit,0.4766666666666667,0.48,490,107,386,17,820
0.507,fit,0.4766666666666667,0.48,490,107,386,17,821
0.507,fit,0.4766666666666667,0.48,490,107,386,17,822
0.507,fit,0.4766666666666667,0.48,490,107,386,17,823
0.507,fit,0.4766666666666667,0.48,490,107,386,17,824
0.507,fit,0.4766666666666667,0.48,490,107,386,17,825
0.507,fit,0.4766666666666667,0.48,490,107,386,17,826
0.507,fit,0.4766666666666667,0.48,490,107,386,17,827
0.507,fit,0.4766666666666667,0.48,490,107,386,17,828
0.507,fit,0.4766666666666667,0.48,490,107,386,17,829
0.507,fit,0.4766666666666667,0.48,490,107,386,17,830
0.507,fit,0.4766666666666667,0.48,490,107,386,17,831
0.507,fit,0.4766666666666667,0.48,490,107,386,17,832
0.507,fit,0.4766666666666667,0.48,490,107,386,17,833
0.507,fit,0.4766666666666667,0.48,490,107,386,17,834
0.507,fit,0.4766666666666667,0.48,490,107,386,17,835
0.507,fit,0.4766666666666667,0.48,490,107,386,17,836
0.507,fit,0.4766666666666667,0.48,490,107,386,17,837
0.507,fit,0.4766666666666667,0.48,490,107,386,17,838
0.507,fit,0.4766666666666667,0.48,490,107,386,17,839
0.507,score,0.45666666666666667,0.4633333333333333,490,107,386,17,840
0.507,score,0.45666666666666667,0.4633333333333333,490,107,386,17,841
0.507,score,0.45666666666666667,0.4633333333333333,490,107,386,17,842
0.507,score,0.45666666666666667,0.4633333333333333,490,107,386,17,843
0.507,score,0.45666666666666667,0.4633333333333333,490,107,386,17,844
0.507,score,0.45666666666666667,0.4633333333333333,490,107,386,17,845
0.507,score,0.45666666666666667,0.4633333333333333,490,107,386,17,846
0.507,score,0.45666666666666667,0.4633333333333333,490,107,386,17,847
0.507,score,0.45666666666666667,0.4633333333333333,490,107,386,17,848
0.507,score,0.45666666666666667,0.4633333333333333,490,107,386,17,849
0.507,score,0.45666666666666667,0.4633333333333333,490,107,386,17,850
0.507,score,0.45666666666666667,0.4633333333333333,490,107,386,17,851
0.507,score,0.45666666666666667,0.4633333333333333,490,107,386,17,852
0.507,score,0.45666666666666667,0.4633333333333333,490,107,386,17,853
0.507,score,0.45666666666666667,0.4633333333333333,490,107,386,17,854
0.507,score,0.45666666666666667,0.4633333333333333,490,107,386,17,855
0.507,score,0.45666666666666667,0.4633333333333333,490,107,386,17,856
0.507,score,0.45666666666666667,0.4633333333333333,490,107,386,17,857
0.507,score,0.45666666666666667,0.4633333333333333,490,107,386,17,858
0.507,score,0.45666666666666667,0.4633333333333333,490,107,386,17,859
0.451,fit,0.45666666666666667,0.4633333333333333,437,113,436,14,860
0.451,fit,0.45666666666666667,0.4633333333333333,437,113,436,14,861
0.451,fit,0.45666666666666667,0.4633333333333333,437,113,436,14,862
0.451,fit,0.45666666666666667,0.4633333333333333,437,113,436,14,863
0.451,fit,0.45666666666666667,0.4633333333333333,437,113,436,14,864
0.451,fit,0.45666666666666667,0.4633333333333333,437,113,436,14,865
0.451,fit,0.45666666666666667,0.4633333333333333,437,113,436,14,866
0.451,fit,0.45666666666666667,0.4633333333333333,437,113,436,14,867
0.451,fit,0.45666666666666667,0.4633333333333333,437,113,436,14,868
0.451,fit,0.45666666666666667,0.4633333333333333,437,113,436,14,869
0.451,fit,0.45666666666666667,0.4633333333333333,437,113,436,14,870
0.451,fit,0.45666666666666667,0.4633333333333333,437,113,436,14,871
0.451,fit,0.45666666666666667,0.4633333333333333,437,113,436,14,872
0.451,fit,0.45666666666666667,0.4633333333333333,437,113,436,14,873
0.451,fit,0.45666666666666667,0.4633333333333333,437,113,436,14,874
0.451,fit,0.45666666666666667,0.4633333333333333,437,113,436,14,875
0.451,fit,0.45666666666666667,0.4633333333333333,437,113,436,14,876
0.451,fit,0.45666666666666667,0.4633333333333333,437,113,436,14,877
0.451,fit,0.45666666666666667,0.4633333333333333,437,113,436,14,878
0.451,fit,0.45666666666666667,0.4633333333333333,437,113,436,14,879
0.451,score,0.43666666666666665,0.43666666666666665,437,113,436,14,880
0.451,score,0.43666666666666665,0.43666666666666665,437,113,436,14,881
0.451,score,0.43666666666666665,0.43666666666666665,437,113,436,14,882
0.451,score,0.43666666666666665,0.43666666666666665,437,113,436,14,883
0.451,score,0.43666666666666665,0.43666666666666665,437,113,436,14,884
0.451,score,0.43666666666666665,0.43666666666666665,437,113,436,14,885
0.451,score,0.43666666666666665,0.43666666666666665,437,113,436,14,886
0.451,score,0.43666666666666665,0.43666666666666665,437,113,436,14,887
0.451,score,0.43666666666666665,0.43666666666666665,437,113,436,14,888
0.451,score,0.43666666666666665,0.43666666666666665,437,113,436,14,889
0.451,score,0.43666666666666665,0.43666666666666665,437,113,436,14,890
0.451,score,0.43666666666666665,0.43666666666666665,437,113,436,14,891
0.451,score,0.43666666666666665,0.43666666666666665,437,113,436,14,892
0.451,score,0.43666666666666665,0.43666666666666665,437,113,436,14,893
0.451,score,0.43666666666666665,0.43666666666666665,437,113,436,14,894
0.451,score,0.43666666666666665,0.43666666666666665,437,113,436,14,895
0.451,score,0.43666666666666665,0.43666666666666665,437,113,436,14,896
0.451,score,0.43666666666666665,0.43666666666666665,437,113,436,14,897
0.451,score,0.43666666666666665,0.43666666666666665,437,113,436,14,898
0.451,score,0.43666666666666665,0.43666666666666665,437,113,436,14,899
0.427,fit,0.43666666666666665,0.43666666666666665,416,121,451,12,900
0.427,fit,0.43666666666666665,0.43666666666666665,416,121,451,12,901
0.427,fit,0.43666666666666665,0.43666666666666665,416,121,451,12,902
0.427,fit,0.43666666666666665,0.43666666666666665,416,121,451,12,903
0.427,fit,0.43666666666666665,0.43666666666666665,416,121,451,12,904
0.427,fit,0.43666666666666665,0.43666666666666665,416,121,451,12,905
0.427,fit,0.43666666666666665,0.43666666666666665,416,121,451,12,906
0.427,fit,0.43666666666666665,0.43666666666666665,416,121,451,12,907
0.427,fit,0.43666666666666665,0.43666666666666665,416,121,451,12,908
0.427,fit,0.43666666666666665,0.43666666666666665,416,121,451,12,909
0.427,fit,0.43666666666666665,0.43666666666666665,416,121,451,12,910
0.427,fit,0.43666666666666665,0.43666666666666665,416,121,451,12,911
0.427,fit,0.43666666666666665,0.43666666666666665,416,121,451,12,912
0.427,fit,0.43666666666666665,0.43666666666666665,416,121,451,12,913
0.427,fit,0.43666666666666665,0.43666666666666665,416,121,451,12,914
0.427,fit,0.43666666666666665,0.43666666666666665,416,121,451,12,915
0.427,fit,0.43666666666666665,0.43666666666666665,416,121,451,12,916
0.427,fit,0.43666666666666665,0.43666666666666665,416,121,451,12,917
0.427,fit,0.43666666666666665,0.43666666666666665,416,121,451,12,918
0.427,fit,0.43666666666666665,0.43666666666666665,416,121,451,12,919
0.427,score,0.42,0.4266666666666667,416,121,451,12,920
0.427,score,0.42,0.4266666666666667,416,121,451,12,921
0.427,score,0.42,0.4266666666666667,416,121,451,12,922
0.427,score,0.42,0.4266666666666667,416,121,451,12,923
0.427,score,0.42,0.4266666666666667,416,121,451,12,924
0.427,score,0.42,0.4266666666666667,416,121,451,12,925
0.427,score,0.42,0.4266666666666667,416,121,451,12,926
0.427,score,0.42,0.4266666666666667,416,121,451,12,927
0.427,score,0.42,0.4266666666666667,416,121,451,12,928
0.427,score,0.42,0.4266666666666667,416,121,451,12,929
0.427,score,0.42,0.4266666666666667,416,121,451,12,930
0.427,score,0.42,0.4266666666666667,416,121,451,12,931
0.427,score,0.42,0.4266666666666667,416,121,451,12,932
0.427,score,0.42,0.4266666666666667,416,121,451,12,933
0.427,score,0.42,0.4266666666666667,416,121,451,12,934
0.427,score,0.42,0.4266666666666667,416,121,451,12,935
0.427,score,0.42,0.4266666666666667,416,121,451,12,936
0.427,score,0.42,0.4266666666666667,416,121,451,12,937
0.427,score,0.42,0.4266666666666667,416,121,451,12,938
0.427,score,0.42,0.4266666666666667,416,121,451,12,939
0.4,fit,0.42,0.4266666666666667,382,117,483,18,940
0.4,fit,0.42,0.4266666666666667,382,117,483,18,941
0.4,fit,0.42,0.4266666666666667,382,117,483,18,942
0.4,fit,0.42,0.4266666666666667,382,117,483,18,943
0.4,fit,0.42,0.4266666666666667,382,117,483,18,944
0.4,fit,0.42,0.4266666666666667,382,117,483,18,945
0.4,fit,0.42,0.4266666666666667,382,117,483,18,946
0.4,fit,0.42,0.4266666666666667,382,117,483,18,947
0.4,fit,0.42,0.4266666666666667,382,117,483,18,948
0.4,fit,0.42,0.4266666666666667,382,117,483,18,949
0.4,fit,0.42,0.4266666666666667,382,117,483,18,950
0.4,fit,0.42,0.4266666666666667,382,117,483,18,951
0.4,fit,0.42,0.4266666666666667,382,117,483,18,952
0.4,fit,0.42,0.4266666666666667,382,117,483,18,953
0.4,fit,0.42,0.4266666666666667,382,117,483,18,954
0.4,fit,0.42,0.4266666666666667,382,117,483,18,955
0.4,fit,0.42,0.4266666666666667,382,117,483,18,956
0.4,fit,0.42,0.4266666666666667,382,117,483,18,957
0.4,fit,0.42,0.4266666666666667,382,117,483,18,958
0.4,fit,0.42,0.4266666666666667,382,117,483,18,959
0.4,score,0.4033333333333333,0.42,382,117,483,18,960
0.4,score,0.4033333333333333,0.42,382,117,483,18,961
0.4,score,0.4033333333333333,0.42,382,117,483,18,962
0.4,score,0.4033333333333333,0.42,382,117,483,18,963
